index,age,workclass,education,marital_status,occupation,sex,income
2960,"[40, 60[",Private,High School,Never-married,Technical,Male,<=50K
2961,*,*,*,*,*,*,>50K
2962,"[40, 60[",Private,Professional Education,Married-civ-spouse,Other,Male,>50K
2963,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Female,<=50K
2964,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
2965,"[20, 40[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
2966,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
2967,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
2968,"[20, 40[",State-gov,Undergraduate,Never-married,Other,Female,<=50K
2969,"[40, 60[",Self-emp-not-inc,Graduate,Married-civ-spouse,Nontechnical,Male,<=50K
2970,*,*,*,*,*,*,<=50K
2971,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Female,<=50K
2972,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
2973,"[20, 40[",Private,Professional Education,Divorced,Technical,Male,>50K
2974,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Other,Female,>50K
2975,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
2976,*,*,*,*,*,*,<=50K
2977,*,*,*,*,*,*,<=50K
2978,"[20, 40[",Local-gov,High School,Married-civ-spouse,Other,Male,>50K
2979,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
2980,"[20, 40[",Private,Professional Education,Never-married,Technical,Male,<=50K
2981,"[40, 60[",Private,High School,Widowed,Nontechnical,Female,<=50K
2982,*,*,*,*,*,*,>50K
2983,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
2984,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
2985,*,*,*,*,*,*,<=50K
2986,"[40, 60[",Private,High School,Separated,Nontechnical,Female,<=50K
2987,"[40, 60[",Self-emp-inc,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
2988,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
2989,"[40, 60[",Private,High School,Separated,Technical,Female,<=50K
2990,*,*,*,*,*,*,<=50K
2991,"[20, 40[",Private,High School,Divorced,Technical,Female,<=50K
2992,"[20, 40[",Private,High School,Divorced,Other,Male,<=50K
2993,"[20, 40[",Private,High School,Married-spouse-absent,Nontechnical,Male,<=50K
2994,*,*,*,*,*,*,<=50K
2995,"[40, 60[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,<=50K
2996,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Female,>50K
2997,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
2998,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
2999,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3000,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3001,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Female,<=50K
3002,*,*,*,*,*,*,>50K
3003,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3004,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3005,*,*,*,*,*,*,<=50K
3006,"[40, 60[",Private,High School,Widowed,Technical,Female,<=50K
3007,"[20, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,<=50K
3008,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3009,*,*,*,*,*,*,<=50K
3010,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3011,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3012,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,>50K
3013,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3014,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3015,"[40, 60[",Private,High School,Divorced,Other,Female,<=50K
3016,*,*,*,*,*,*,>50K
3017,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,<=50K
3018,"[20, 40[",Self-emp-not-inc,Undergraduate,Never-married,Technical,Male,<=50K
3019,"[40, 60[",Private,Undergraduate,Divorced,Other,Male,<=50K
3020,*,*,*,*,*,*,>50K
3021,"[40, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Other,Male,>50K
3022,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,<=50K
3023,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3024,"[40, 60[",Private,High School,Divorced,Technical,Male,<=50K
3025,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Female,>50K
3026,*,*,*,*,*,*,<=50K
3027,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
3028,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
3029,"[20, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
3030,*,*,*,*,*,*,<=50K
3031,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
3032,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3033,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3034,*,*,*,*,*,*,<=50K
3035,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3036,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3037,*,*,*,*,*,*,<=50K
3038,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3039,"[20, 40[",Private,Professional Education,Never-married,Nontechnical,Male,<=50K
3040,*,*,*,*,*,*,>50K
3041,"[40, 60[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3042,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3043,"[40, 60[",State-gov,High School,Married-civ-spouse,Other,Male,<=50K
3044,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3045,*,*,*,*,*,*,>50K
3046,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3047,"[40, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,>50K
3048,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3049,"[20, 40[",Private,High School,Divorced,Technical,Male,<=50K
3050,"[0, 20[",Private,High School,Never-married,Nontechnical,Male,<=50K
3051,"[40, 60[",Private,Professional Education,Divorced,Technical,Female,<=50K
3052,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3053,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3054,"[20, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,>50K
3055,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3056,*,*,*,*,*,*,<=50K
3057,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3058,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3059,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3060,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,>50K
3061,"[60, 80[",Private,High School,Widowed,Other,Female,<=50K
3062,*,*,*,*,*,*,>50K
3063,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3064,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3065,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3066,"[40, 60[",Private,Undergraduate,Divorced,Other,Female,<=50K
3067,"[20, 40[",Local-gov,Graduate,Never-married,Technical,Female,<=50K
3068,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3069,"[40, 60[",Federal-gov,High School,Married-civ-spouse,Technical,Male,>50K
3070,"[40, 60[",Private,Undergraduate,Divorced,Nontechnical,Female,<=50K
3071,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3072,*,*,*,*,*,*,>50K
3073,"[40, 60[",Private,Undergraduate,Never-married,Other,Male,<=50K
3074,"[40, 60[",Private,High School,Separated,Other,Female,<=50K
3075,"[20, 40[",Private,Professional Education,Married-civ-spouse,Other,Male,<=50K
3076,"[0, 20[",Private,High School,Never-married,Other,Male,<=50K
3077,"[20, 40[",Private,Primary School,Never-married,Other,Male,<=50K
3078,*,*,*,*,*,*,<=50K
3079,*,*,*,*,*,*,<=50K
3080,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3081,"[20, 40[",Private,High School,Divorced,Nontechnical,Female,>50K
3082,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3083,"[20, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3084,"[40, 60[",Private,High School,Divorced,Nontechnical,Female,<=50K
3085,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
3086,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3087,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3088,"[0, 20[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3089,"[20, 40[",Private,Professional Education,Divorced,Other,Female,<=50K
3090,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
3091,"[60, 80[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3092,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
3093,"[20, 40[",Private,High School,Divorced,Other,Female,<=50K
3094,*,*,*,*,*,*,<=50K
3095,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
3096,"[40, 60[",Private,High School,Divorced,Other,Female,<=50K
3097,"[40, 60[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3098,"[20, 40[",Private,Professional Education,Married-civ-spouse,Other,Male,<=50K
3099,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3100,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3101,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3102,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
3103,"[40, 60[",Private,High School,Never-married,Other,Male,<=50K
3104,"[60, 80[",Private,High School,Widowed,Nontechnical,Female,<=50K
3105,*,*,*,*,*,*,<=50K
3106,"[40, 60[",Federal-gov,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3107,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3108,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3109,"[40, 60[",Private,Undergraduate,Never-married,Other,Female,<=50K
3110,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
3111,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3112,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
3113,*,*,*,*,*,*,<=50K
3114,"[20, 40[",Private,High School,Divorced,Other,Female,<=50K
3115,"[20, 40[",Private,Undergraduate,Divorced,Other,Female,<=50K
3116,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3117,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3118,"[40, 60[",Private,Undergraduate,Divorced,Other,Female,<=50K
3119,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3120,"[20, 40[",Private,High School,Divorced,Other,Female,<=50K
3121,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3122,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3123,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
3124,"[20, 40[",Private,High School,Married-civ-spouse,Other,Female,>50K
3125,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3126,*,*,*,*,*,*,<=50K
3127,"[20, 40[",Private,High School,Separated,Other,Male,<=50K
3128,"[40, 60[",Local-gov,High School,Divorced,Other,Female,<=50K
3129,"[40, 60[",Private,High School,Separated,Other,Female,<=50K
3130,"[40, 60[",Self-emp-inc,Professional Education,Married-civ-spouse,Nontechnical,Male,<=50K
3131,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3132,"[40, 60[",Private,High School,Never-married,Technical,Female,<=50K
3133,*,*,*,*,*,*,<=50K
3134,*,*,*,*,*,*,<=50K
3135,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3136,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Female,>50K
3137,*,*,*,*,*,*,<=50K
3138,"[20, 40[",Private,High School,Married-civ-spouse,Other,Female,<=50K
3139,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3140,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3141,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
3142,"[20, 40[",Private,Professional Education,Never-married,Other,Female,<=50K
3143,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3144,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,>50K
3145,"[20, 40[",Private,Graduate,Never-married,Nontechnical,Male,>50K
3146,*,*,*,*,*,*,>50K
3147,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
3148,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
3149,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3150,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3151,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3152,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3153,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3154,"[40, 60[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Technical,Male,>50K
3155,"[60, 80[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3156,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
3157,"[20, 40[",Private,High School,Separated,Other,Female,<=50K
3158,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
3159,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3160,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3161,"[20, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,<=50K
3162,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3163,"[20, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
3164,"[20, 40[",Private,High School,Separated,Other,Female,<=50K
3165,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
3166,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3167,"[40, 60[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Technical,Male,>50K
3168,"[40, 60[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
3169,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Female,>50K
3170,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3171,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3172,"[40, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Other,Male,>50K
3173,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
3174,*,*,*,*,*,*,>50K
3175,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3176,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3177,"[20, 40[",Private,Professional Education,Married-civ-spouse,Other,Male,<=50K
3178,"[0, 20[",Private,High School,Never-married,Other,Female,<=50K
3179,*,*,*,*,*,*,>50K
3180,*,*,*,*,*,*,<=50K
3181,*,*,*,*,*,*,<=50K
3182,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3183,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3184,"[20, 40[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3185,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3186,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
3187,"[40, 60[",Private,Primary School,Married-civ-spouse,Other,Male,<=50K
3188,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3189,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
3190,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3191,"[20, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,>50K
3192,"[40, 60[",Private,High School,Separated,Nontechnical,Female,<=50K
3193,*,*,*,*,*,*,>50K
3194,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
3195,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3196,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3197,"[40, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3198,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3199,*,*,*,*,*,*,<=50K
3200,"[0, 20[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3201,"[40, 60[",State-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3202,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
3203,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3204,*,*,*,*,*,*,<=50K
3205,"[40, 60[",Private,Professional Education,Divorced,Other,Female,<=50K
3206,*,*,*,*,*,*,<=50K
3207,"[20, 40[",Private,Primary School,Married-civ-spouse,Other,Male,<=50K
3208,"[20, 40[",Private,Professional Education,Never-married,Other,Male,<=50K
3209,*,*,*,*,*,*,<=50K
3210,"[40, 60[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,<=50K
3211,"[40, 60[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3212,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3213,*,*,*,*,*,*,>50K
3214,"[0, 20[",Private,High School,Never-married,Nontechnical,Female,<=50K
3215,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3216,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3217,"[40, 60[",Private,High School,Divorced,Other,Female,<=50K
3218,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,>50K
3219,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3220,"[60, 80[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
3221,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3222,*,*,*,*,*,*,<=50K
3223,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3224,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3225,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
3226,*,*,*,*,*,*,<=50K
3227,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3228,"[20, 40[",Private,Primary School,Married-civ-spouse,Other,Male,<=50K
3229,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3230,"[40, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
3231,*,*,*,*,*,*,<=50K
3232,*,*,*,*,*,*,<=50K
3233,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Female,>50K
3234,*,*,*,*,*,*,<=50K
3235,"[40, 60[",Local-gov,Undergraduate,Divorced,Technical,Female,<=50K
3236,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
3237,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
3238,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3239,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3240,"[40, 60[",Private,High School,Widowed,Other,Female,<=50K
3241,"[20, 40[",Private,High School,Divorced,Other,Male,<=50K
3242,*,*,*,*,*,*,<=50K
3243,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,>50K
3244,"[20, 40[",Local-gov,Undergraduate,Never-married,Technical,Male,<=50K
3245,"[20, 40[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
3246,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3247,"[20, 40[",Local-gov,Undergraduate,Married-civ-spouse,Technical,Female,>50K
3248,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3249,"[60, 80[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3250,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3251,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
3252,"[0, 20[",Private,Undergraduate,Never-married,Other,Male,<=50K
3253,"[40, 60[",Local-gov,Undergraduate,Divorced,Technical,Female,<=50K
3254,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3255,"[0, 20[",Private,High School,Never-married,Nontechnical,Male,<=50K
3256,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3257,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,>50K
3258,*,*,*,*,*,*,<=50K
3259,"[40, 60[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
3260,"[20, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
3261,"[20, 40[",Private,High School,Divorced,Nontechnical,Female,<=50K
3262,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,<=50K
3263,"[40, 60[",Private,High School,Never-married,Technical,Male,<=50K
3264,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3265,"[40, 60[",Private,High School,Never-married,Technical,Female,<=50K
3266,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3267,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Female,>50K
3268,"[60, 80[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3269,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
3270,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
3271,"[20, 40[",Private,High School,Married-civ-spouse,Other,Female,>50K
3272,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,>50K
3273,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3274,"[0, 20[",Private,High School,Never-married,Other,Male,<=50K
3275,"[20, 40[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Technical,Male,>50K
3276,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3277,"[20, 40[",Private,Graduate,Married-civ-spouse,Technical,Male,<=50K
3278,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3279,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
3280,"[40, 60[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
3281,"[40, 60[",Private,High School,Divorced,Nontechnical,Female,<=50K
3282,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3283,*,*,*,*,*,*,<=50K
3284,*,*,*,*,*,*,<=50K
3285,*,*,*,*,*,*,<=50K
3286,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
3287,"[0, 20[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3288,"[40, 60[",Private,High School,Widowed,Nontechnical,Female,<=50K
3289,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
3290,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
3291,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,>50K
3292,"[20, 40[",Private,High School,Divorced,Nontechnical,Female,<=50K
3293,*,*,*,*,*,*,>50K
3294,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3295,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Other,Male,>50K
3296,"[40, 60[",Private,High School,Divorced,Other,Female,<=50K
3297,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3298,"[40, 60[",Federal-gov,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
3299,"[40, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
3300,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3301,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
3302,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3303,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3304,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
3305,"[0, 20[",Private,High School,Never-married,Other,Male,<=50K
3306,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
3307,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
3308,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
3309,"[60, 80[",Private,High School,Married-civ-spouse,Other,Male,<=50K
3310,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
3311,"[0, 20[",Private,High School,Never-married,Other,Male,<=50K
3312,"[40, 60[",State-gov,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
3313,*,*,*,*,*,*,<=50K
3314,*,*,*,*,*,*,>50K
3315,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
3316,"[20, 40[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
3317,"[20, 40[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Other,Male,<=50K
3318,"[40, 60[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3319,*,*,*,*,*,*,>50K
3320,*,*,*,*,*,*,<=50K
3321,"[20, 40[",Private,Undergraduate,Separated,Nontechnical,Female,<=50K
3322,"[20, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
3323,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
3324,*,*,*,*,*,*,<=50K
3325,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
3326,"[20, 40[",Local-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3327,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
3328,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
3329,"[20, 40[",Private,High School,Divorced,Nontechnical,Female,<=50K
3330,"[20, 40[",Private,Professional Education,Never-married,Nontechnical,Female,<=50K
3331,*,*,*,*,*,*,<=50K
3332,"[40, 60[",Private,Undergraduate,Never-married,Other,Male,<=50K
3333,"[20, 40[",Local-gov,Undergraduate,Never-married,Technical,Female,<=50K
3334,"[40, 60[",Private,Undergraduate,Divorced,Nontechnical,Male,>50K
3335,*,*,*,*,*,*,<=50K
3336,"[40, 60[",Self-emp-inc,High School,Married-civ-spouse,Other,Male,>50K
3337,"[40, 60[",Private,High School,Never-married,Technical,Male,<=50K
3338,"[40, 60[",Private,High School,Divorced,Technical,Male,<=50K
3339,"[40, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
3340,"[20, 40[",Private,Undergraduate,Divorced,Other,Female,<=50K
