index,age,workclass,education,marital_status,occupation,sex,income
7560,*,*,*,*,*,*,<=50K
7561,"[20, 25[",Private,Some-college,Never-married,Other-service,Male,<=50K
7562,"[30, 35[",Private,Assoc-voc,Never-married,Prof-specialty,Female,<=50K
7563,*,*,*,*,*,*,<=50K
7564,*,*,*,*,*,*,<=50K
7565,"[60, 65[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7566,"[50, 55[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
7567,"[35, 40[",Private,HS-grad,Never-married,Sales,Female,<=50K
7568,"[40, 45[",Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
7569,*,*,*,*,*,*,>50K
7570,"[55, 60[",Private,7th-8th,Married-civ-spouse,Transport-moving,Male,<=50K
7571,"[40, 45[",Private,Assoc-acdm,Divorced,Prof-specialty,Female,<=50K
7572,"[30, 35[",Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Female,>50K
7573,"[30, 35[",Private,9th,Married-civ-spouse,Craft-repair,Male,<=50K
7574,*,*,*,*,*,*,<=50K
7575,"[25, 30[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
7576,"[45, 50[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
7577,*,*,*,*,*,*,<=50K
7578,*,*,*,*,*,*,<=50K
7579,"[20, 25[",Private,7th-8th,Never-married,Other-service,Male,<=50K
7580,"[30, 35[",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7581,"[25, 30[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,<=50K
7582,"[60, 65[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
7583,"[50, 55[",Private,Bachelors,Divorced,Sales,Male,<=50K
7584,"[45, 50[",Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,>50K
7585,"[15, 20[",Private,HS-grad,Never-married,Other-service,Male,<=50K
7586,"[15, 20[",Private,11th,Never-married,Handlers-cleaners,Male,<=50K
7587,*,*,*,*,*,*,<=50K
7588,"[50, 55[",Private,Assoc-voc,Married-civ-spouse,Sales,Male,<=50K
7589,"[35, 40[",State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,>50K
7590,"[25, 30[",State-gov,Masters,Never-married,Prof-specialty,Male,<=50K
7591,"[50, 55[",Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
7592,"[40, 45[",State-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
7593,*,*,*,*,*,*,<=50K
7594,"[45, 50[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
7595,"[20, 25[",Private,Preschool,Never-married,Farming-fishing,Male,<=50K
7596,"[30, 35[",Private,Prof-school,Never-married,Prof-specialty,Female,<=50K
7597,"[15, 20[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
7598,"[40, 45[",Private,Some-college,Married-civ-spouse,Other-service,Male,<=50K
7599,"[55, 60[",Private,Masters,Married-civ-spouse,Sales,Male,>50K
7600,*,*,*,*,*,*,<=50K
7601,*,*,*,*,*,*,<=50K
7602,*,*,*,*,*,*,<=50K
7603,"[30, 35[",Private,HS-grad,Divorced,Transport-moving,Female,<=50K
7604,"[55, 60[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
7605,"[50, 55[",Private,HS-grad,Divorced,Exec-managerial,Female,<=50K
7606,"[25, 30[",Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
7607,*,*,*,*,*,*,<=50K
7608,"[20, 25[",Private,HS-grad,Never-married,Other-service,Female,<=50K
7609,"[35, 40[",Private,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
7610,"[30, 35[",Private,Some-college,Divorced,Handlers-cleaners,Male,<=50K
7611,"[30, 35[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
7612,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,>50K
7613,"[35, 40[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
7614,"[35, 40[",Private,Masters,Married-civ-spouse,Exec-managerial,Female,>50K
7615,"[30, 35[",Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
7616,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
7617,*,*,*,*,*,*,<=50K
7618,"[30, 35[",Private,11th,Divorced,Handlers-cleaners,Male,<=50K
7619,*,*,*,*,*,*,<=50K
7620,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
7621,"[20, 25[",Private,HS-grad,Never-married,Sales,Female,<=50K
7622,"[45, 50[",Private,7th-8th,Married-civ-spouse,Other-service,Male,<=50K
7623,"[30, 35[",Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,>50K
7624,"[30, 35[",Private,Assoc-voc,Never-married,Handlers-cleaners,Male,<=50K
7625,"[25, 30[",Private,HS-grad,Separated,Other-service,Male,<=50K
7626,"[40, 45[",Self-emp-not-inc,Bachelors,Separated,Craft-repair,Male,<=50K
7627,"[35, 40[",Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
7628,"[40, 45[",Private,Bachelors,Divorced,Exec-managerial,Female,<=50K
7629,"[30, 35[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
7630,"[40, 45[",Private,10th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
7631,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7632,"[25, 30[",Private,Some-college,Never-married,Sales,Male,<=50K
7633,"[20, 25[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
7634,"[35, 40[",Private,Prof-school,Never-married,Prof-specialty,Male,>50K
7635,*,*,*,*,*,*,>50K
7636,"[25, 30[",Private,Doctorate,Never-married,Prof-specialty,Male,<=50K
7637,"[25, 30[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
7638,"[55, 60[",Private,HS-grad,Never-married,Exec-managerial,Female,<=50K
7639,"[15, 20[",Private,11th,Never-married,Sales,Female,<=50K
7640,"[55, 60[",Local-gov,HS-grad,Divorced,Adm-clerical,Female,<=50K
7641,"[30, 35[",Private,HS-grad,Never-married,Other-service,Female,<=50K
7642,"[30, 35[",Private,10th,Married-civ-spouse,Transport-moving,Male,<=50K
7643,"[30, 35[",State-gov,Assoc-acdm,Never-married,Adm-clerical,Female,<=50K
7644,"[20, 25[",Private,Some-college,Never-married,Sales,Male,<=50K
7645,"[15, 20[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
7646,"[20, 25[",Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Male,<=50K
7647,"[50, 55[",Self-emp-not-inc,HS-grad,Divorced,Sales,Male,<=50K
7648,"[35, 40[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
7649,"[25, 30[",Private,HS-grad,Separated,Other-service,Female,<=50K
7650,"[15, 20[",Private,Some-college,Never-married,Sales,Female,<=50K
7651,"[35, 40[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Female,<=50K
7652,"[15, 20[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
7653,"[30, 35[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
7654,"[40, 45[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
7655,"[20, 25[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,<=50K
7656,"[20, 25[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
7657,"[20, 25[",Private,10th,Never-married,Transport-moving,Male,<=50K
7658,"[45, 50[",Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
7659,"[45, 50[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
7660,"[45, 50[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7661,"[40, 45[",Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
7662,"[35, 40[",Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,<=50K
7663,"[30, 35[",Private,HS-grad,Divorced,Other-service,Female,<=50K
7664,"[50, 55[",Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Female,<=50K
7665,"[55, 60[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
7666,*,*,*,*,*,*,<=50K
7667,"[25, 30[",Local-gov,Bachelors,Never-married,Tech-support,Male,<=50K
7668,*,*,*,*,*,*,>50K
7669,*,*,*,*,*,*,<=50K
7670,"[40, 45[",Private,HS-grad,Never-married,Other-service,Male,<=50K
7671,"[30, 35[",Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
7672,"[20, 25[",Private,7th-8th,Never-married,Machine-op-inspct,Male,<=50K
7673,"[40, 45[",Private,HS-grad,Separated,Adm-clerical,Female,<=50K
7674,"[60, 65[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
7675,*,*,*,*,*,*,>50K
7676,"[25, 30[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
7677,"[30, 35[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
7678,*,*,*,*,*,*,<=50K
7679,"[20, 25[",Private,Bachelors,Never-married,Farming-fishing,Male,<=50K
7680,"[40, 45[",Private,Bachelors,Never-married,Prof-specialty,Female,>50K
7681,"[60, 65[",Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
7682,"[25, 30[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
7683,*,*,*,*,*,*,<=50K
7684,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
7685,"[25, 30[",Private,12th,Never-married,Other-service,Male,<=50K
7686,"[60, 65[",Private,7th-8th,Divorced,Other-service,Male,<=50K
7687,*,*,*,*,*,*,<=50K
7688,"[20, 25[",Private,Assoc-acdm,Never-married,Other-service,Female,<=50K
7689,"[40, 45[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
7690,"[45, 50[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
7691,*,*,*,*,*,*,>50K
7692,"[35, 40[",Private,Masters,Divorced,Exec-managerial,Male,<=50K
7693,"[20, 25[",Private,HS-grad,Separated,Machine-op-inspct,Male,<=50K
7694,*,*,*,*,*,*,<=50K
7695,"[40, 45[",Private,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
7696,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Female,<=50K
7697,*,*,*,*,*,*,<=50K
7698,*,*,*,*,*,*,<=50K
7699,"[20, 25[",Private,Some-college,Never-married,Tech-support,Male,<=50K
7700,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
7701,"[20, 25[",Private,Some-college,Never-married,Sales,Male,<=50K
7702,"[20, 25[",Private,HS-grad,Married-civ-spouse,Sales,Female,<=50K
7703,"[35, 40[",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,>50K
7704,"[25, 30[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
7705,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
7706,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Male,<=50K
7707,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
7708,"[20, 25[",Private,Some-college,Never-married,Priv-house-serv,Female,<=50K
7709,"[15, 20[",Private,11th,Never-married,Other-service,Male,<=50K
7710,"[35, 40[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7711,*,*,*,*,*,*,<=50K
7712,"[55, 60[",Private,HS-grad,Divorced,Exec-managerial,Male,<=50K
7713,"[40, 45[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
7714,"[35, 40[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7715,"[30, 35[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
7716,"[70, 75[",Private,1st-4th,Married-civ-spouse,Transport-moving,Male,<=50K
7717,"[30, 35[",Private,Some-college,Divorced,Exec-managerial,Female,<=50K
7718,"[35, 40[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
7719,"[65, 70[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
7720,"[20, 25[",Private,HS-grad,Never-married,Other-service,Female,<=50K
7721,"[50, 55[",Private,Assoc-voc,Married-civ-spouse,Sales,Male,<=50K
7722,"[30, 35[",Private,HS-grad,Never-married,Other-service,Male,<=50K
7723,"[65, 70[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
7724,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Female,<=50K
7725,"[45, 50[",Private,Some-college,Married-civ-spouse,Adm-clerical,Female,<=50K
7726,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
7727,"[45, 50[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
7728,"[25, 30[",Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,<=50K
7729,"[35, 40[",Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Male,>50K
7730,"[35, 40[",Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7731,"[30, 35[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,>50K
7732,"[45, 50[",State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
7733,"[35, 40[",Private,Assoc-voc,Never-married,Tech-support,Male,<=50K
7734,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
7735,"[55, 60[",Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
7736,"[25, 30[",Local-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
7737,"[35, 40[",State-gov,HS-grad,Never-married,Other-service,Female,<=50K
7738,*,*,*,*,*,*,>50K
7739,*,*,*,*,*,*,<=50K
7740,"[40, 45[",Private,Some-college,Married-civ-spouse,Tech-support,Male,<=50K
7741,"[45, 50[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
7742,*,*,*,*,*,*,<=50K
7743,"[25, 30[",Private,Assoc-voc,Never-married,Exec-managerial,Male,<=50K
7744,*,*,*,*,*,*,<=50K
7745,"[25, 30[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
7746,"[25, 30[",Private,12th,Married-civ-spouse,Transport-moving,Male,>50K
7747,"[30, 35[",Private,10th,Never-married,Machine-op-inspct,Male,<=50K
7748,*,*,*,*,*,*,<=50K
7749,"[30, 35[",Federal-gov,HS-grad,Never-married,Adm-clerical,Female,<=50K
7750,"[40, 45[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
7751,"[20, 25[",Private,Bachelors,Married-civ-spouse,Other-service,Male,<=50K
7752,"[40, 45[",Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
7753,"[40, 45[",Private,Bachelors,Divorced,Other-service,Male,<=50K
7754,"[45, 50[",State-gov,Masters,Divorced,Prof-specialty,Female,>50K
7755,"[30, 35[",Private,HS-grad,Never-married,Transport-moving,Male,>50K
7756,"[20, 25[",Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
7757,"[35, 40[",Private,HS-grad,Widowed,Adm-clerical,Female,<=50K
7758,"[30, 35[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
7759,"[50, 55[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
7760,"[15, 20[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
7761,"[35, 40[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
7762,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
7763,"[25, 30[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
7764,"[40, 45[",Private,HS-grad,Divorced,Sales,Female,<=50K
7765,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7766,"[50, 55[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
7767,"[45, 50[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,<=50K
7768,"[20, 25[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
7769,"[45, 50[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7770,"[35, 40[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
7771,"[45, 50[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7772,*,*,*,*,*,*,<=50K
7773,"[40, 45[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
7774,"[45, 50[",Private,Some-college,Divorced,Machine-op-inspct,Female,<=50K
7775,"[60, 65[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
7776,*,*,*,*,*,*,<=50K
7777,"[55, 60[",Private,HS-grad,Divorced,Other-service,Female,<=50K
7778,*,*,*,*,*,*,<=50K
7779,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
7780,"[40, 45[",Private,HS-grad,Divorced,Other-service,Female,<=50K
7781,"[25, 30[",Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
7782,"[35, 40[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
7783,*,*,*,*,*,*,<=50K
7784,*,*,*,*,*,*,<=50K
7785,"[40, 45[",Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Female,<=50K
7786,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,>50K
7787,"[15, 20[",Private,HS-grad,Never-married,Sales,Male,<=50K
7788,*,*,*,*,*,*,<=50K
7789,"[35, 40[",Self-emp-not-inc,Masters,Never-married,Prof-specialty,Male,<=50K
7790,*,*,*,*,*,*,<=50K
7791,"[35, 40[",Private,11th,Never-married,Transport-moving,Male,<=50K
7792,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
7793,"[50, 55[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
7794,"[15, 20[",Private,11th,Never-married,Handlers-cleaners,Male,<=50K
7795,"[55, 60[",Private,7th-8th,Widowed,Machine-op-inspct,Female,<=50K
7796,"[70, 75[",Private,HS-grad,Widowed,Other-service,Female,<=50K
7797,*,*,*,*,*,*,<=50K
7798,"[35, 40[",Private,Some-college,Never-married,Transport-moving,Male,<=50K
7799,"[25, 30[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,<=50K
7800,"[25, 30[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
7801,"[20, 25[",Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Male,<=50K
7802,"[25, 30[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
7803,"[50, 55[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7804,*,*,*,*,*,*,<=50K
7805,"[45, 50[",Private,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
7806,"[40, 45[",Private,HS-grad,Divorced,Other-service,Male,<=50K
7807,*,*,*,*,*,*,<=50K
7808,"[25, 30[",Private,Some-college,Never-married,Sales,Female,<=50K
7809,"[25, 30[",Private,HS-grad,Married-civ-spouse,Sales,Female,<=50K
7810,"[35, 40[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
7811,"[45, 50[",Private,HS-grad,Divorced,Exec-managerial,Female,<=50K
7812,*,*,*,*,*,*,<=50K
7813,"[65, 70[",Private,HS-grad,Widowed,Adm-clerical,Female,<=50K
7814,"[25, 30[",Private,HS-grad,Never-married,Other-service,Female,<=50K
7815,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
7816,*,*,*,*,*,*,<=50K
7817,"[25, 30[",Private,Some-college,Never-married,Transport-moving,Male,<=50K
7818,"[60, 65[",Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
7819,"[15, 20[",Private,HS-grad,Never-married,Sales,Female,<=50K
7820,"[50, 55[",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
7821,*,*,*,*,*,*,<=50K
7822,"[55, 60[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Female,<=50K
7823,"[50, 55[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
7824,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
7825,"[25, 30[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
7826,*,*,*,*,*,*,>50K
7827,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
7828,"[40, 45[",State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
7829,"[45, 50[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
7830,"[50, 55[",Private,HS-grad,Separated,Adm-clerical,Female,<=50K
7831,"[50, 55[",Private,Some-college,Separated,Exec-managerial,Female,<=50K
7832,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
7833,"[55, 60[",Private,Some-college,Divorced,Other-service,Male,<=50K
7834,"[30, 35[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
7835,"[60, 65[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
7836,"[55, 60[",State-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
7837,"[55, 60[",Private,HS-grad,Divorced,Other-service,Female,<=50K
7838,"[70, 75[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
7839,"[30, 35[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
7840,"[45, 50[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
7841,"[45, 50[",Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
7842,*,*,*,*,*,*,<=50K
7843,"[30, 35[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
7844,"[20, 25[",Private,Some-college,Never-married,Handlers-cleaners,Female,<=50K
7845,"[25, 30[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
7846,"[30, 35[",Private,HS-grad,Divorced,Transport-moving,Male,<=50K
7847,"[25, 30[",Private,Bachelors,Never-married,Machine-op-inspct,Male,<=50K
7848,"[45, 50[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
7849,"[50, 55[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
7850,*,*,*,*,*,*,<=50K
7851,"[25, 30[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
7852,"[60, 65[",Private,Some-college,Married-civ-spouse,Adm-clerical,Male,>50K
7853,"[15, 20[",Private,11th,Never-married,Sales,Female,<=50K
7854,"[25, 30[",Private,Bachelors,Never-married,Craft-repair,Male,<=50K
7855,"[35, 40[",Private,10th,Divorced,Craft-repair,Male,<=50K
7856,*,*,*,*,*,*,<=50K
7857,*,*,*,*,*,*,<=50K
7858,*,*,*,*,*,*,<=50K
7859,"[40, 45[",Private,HS-grad,Divorced,Other-service,Female,<=50K
7860,"[35, 40[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7861,"[45, 50[",Private,HS-grad,Divorced,Tech-support,Female,>50K
7862,"[45, 50[",Self-emp-inc,Bachelors,Never-married,Sales,Male,>50K
7863,"[60, 65[",Private,11th,Married-civ-spouse,Craft-repair,Male,<=50K
7864,"[35, 40[",Private,Prof-school,Married-civ-spouse,Exec-managerial,Female,>50K
7865,"[30, 35[",Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
7866,"[60, 65[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
7867,"[50, 55[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
7868,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
7869,"[25, 30[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
7870,*,*,*,*,*,*,>50K
7871,"[40, 45[",Private,Some-college,Never-married,Other-service,Female,<=50K
7872,"[30, 35[",Private,Some-college,Never-married,Sales,Male,<=50K
7873,"[45, 50[",Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
7874,"[45, 50[",Private,Some-college,Separated,Sales,Male,<=50K
7875,"[25, 30[",Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Male,<=50K
7876,"[20, 25[",Private,HS-grad,Never-married,Other-service,Female,<=50K
7877,"[40, 45[",Private,Bachelors,Married-civ-spouse,Farming-fishing,Male,>50K
7878,*,*,*,*,*,*,<=50K
7879,"[60, 65[",Private,7th-8th,Divorced,Other-service,Male,<=50K
7880,"[30, 35[",Federal-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
7881,*,*,*,*,*,*,<=50K
7882,"[40, 45[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
7883,"[30, 35[",State-gov,Assoc-acdm,Never-married,Adm-clerical,Female,<=50K
7884,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
7885,"[60, 65[",Private,HS-grad,Widowed,Other-service,Female,<=50K
7886,"[25, 30[",Private,Assoc-acdm,Divorced,Prof-specialty,Female,<=50K
7887,"[35, 40[",State-gov,Bachelors,Never-married,Exec-managerial,Female,<=50K
7888,"[20, 25[",Private,HS-grad,Never-married,Sales,Male,<=50K
7889,"[45, 50[",Local-gov,Masters,Divorced,Prof-specialty,Male,<=50K
7890,*,*,*,*,*,*,<=50K
7891,*,*,*,*,*,*,>50K
7892,"[50, 55[",Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
7893,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
7894,"[20, 25[",Private,HS-grad,Never-married,Sales,Female,<=50K
7895,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
7896,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
7897,"[25, 30[",Private,HS-grad,Divorced,Handlers-cleaners,Male,<=50K
7898,"[15, 20[",Private,HS-grad,Never-married,Other-service,Male,<=50K
7899,"[25, 30[",Private,Bachelors,Never-married,Prof-specialty,Male,>50K
7900,"[45, 50[",Private,Bachelors,Married-civ-spouse,Transport-moving,Male,>50K
7901,*,*,*,*,*,*,>50K
7902,"[40, 45[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
7903,"[40, 45[",Private,Bachelors,Divorced,Adm-clerical,Female,<=50K
7904,"[25, 30[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
7905,"[65, 70[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
7906,"[30, 35[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
7907,"[25, 30[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
7908,"[50, 55[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
7909,"[45, 50[",Private,Some-college,Never-married,Craft-repair,Female,<=50K
7910,"[40, 45[",Private,HS-grad,Divorced,Adm-clerical,Male,<=50K
7911,"[30, 35[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,<=50K
7912,"[30, 35[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
7913,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
7914,"[20, 25[",Private,Bachelors,Never-married,Sales,Female,<=50K
7915,"[25, 30[",Private,Bachelors,Never-married,Tech-support,Male,<=50K
7916,*,*,*,*,*,*,<=50K
7917,"[30, 35[",Private,Bachelors,Never-married,Sales,Male,<=50K
7918,"[55, 60[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
