index,age,workclass,education,marital_status,occupation,sex,income
1098,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1099,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1100,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1101,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1102,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1103,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1104,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1105,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1106,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,>50K
1107,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1108,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1109,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1110,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1111,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1112,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1113,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1114,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1115,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1116,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1117,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1118,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1119,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1120,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1121,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1122,*,*,*,*,*,*,<=50K
1123,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1124,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1125,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1126,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1127,"[0, 80[",*,Higher education,Spouse not present,Other,Male,>50K
1128,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1129,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1130,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1131,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1132,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1133,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1134,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1135,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1136,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1137,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1138,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1139,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1140,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1141,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1142,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1143,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1144,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1145,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1146,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1147,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1148,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1149,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1150,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1151,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1152,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1153,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1154,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1155,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1156,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1157,*,*,*,*,*,*,<=50K
1158,*,*,*,*,*,*,<=50K
1159,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1160,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1161,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,>50K
1162,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1163,*,*,*,*,*,*,<=50K
1164,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1165,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1166,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1167,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1168,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1169,*,*,*,*,*,*,<=50K
1170,*,*,*,*,*,*,<=50K
1171,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1172,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1173,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1174,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1175,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1176,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1177,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1178,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1179,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1180,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1181,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1182,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1183,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1184,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1185,*,*,*,*,*,*,<=50K
1186,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1187,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1188,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1189,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1190,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1191,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1192,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1193,*,*,*,*,*,*,<=50K
1194,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1195,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1196,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1197,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1198,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1199,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1200,*,*,*,*,*,*,<=50K
1201,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,>50K
1202,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1203,*,*,*,*,*,*,>50K
1204,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1205,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1206,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1207,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1208,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1209,*,*,*,*,*,*,<=50K
1210,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1211,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1212,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1213,*,*,*,*,*,*,<=50K
1214,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1215,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1216,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1217,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1218,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1219,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1220,*,*,*,*,*,*,>50K
1221,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1222,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1223,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1224,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1225,*,*,*,*,*,*,<=50K
1226,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1227,*,*,*,*,*,*,>50K
1228,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1229,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1230,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1231,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1232,*,*,*,*,*,*,<=50K
1233,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1234,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1235,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1236,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1237,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1238,*,*,*,*,*,*,>50K
1239,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1240,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1241,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1242,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,>50K
1243,*,*,*,*,*,*,<=50K
1244,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1245,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1246,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1247,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1248,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1249,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1250,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1251,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1252,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1253,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1254,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1255,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1256,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1257,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1258,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1259,*,*,*,*,*,*,<=50K
1260,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1261,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1262,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1263,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,>50K
1264,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1265,*,*,*,*,*,*,<=50K
1266,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1267,*,*,*,*,*,*,<=50K
1268,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1269,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1270,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1271,*,*,*,*,*,*,<=50K
1272,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1273,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1274,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1275,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1276,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1277,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1278,*,*,*,*,*,*,<=50K
1279,*,*,*,*,*,*,<=50K
1280,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1281,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1282,*,*,*,*,*,*,<=50K
1283,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1284,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1285,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1286,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1287,*,*,*,*,*,*,<=50K
1288,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1289,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1290,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1291,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1292,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1293,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1294,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1295,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1296,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1297,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1298,*,*,*,*,*,*,<=50K
1299,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,>50K
1300,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1301,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1302,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1303,*,*,*,*,*,*,<=50K
1304,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1305,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1306,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,>50K
1307,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1308,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1309,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1310,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1311,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1312,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1313,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1314,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1315,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1316,*,*,*,*,*,*,<=50K
1317,*,*,*,*,*,*,>50K
1318,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1319,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1320,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1321,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1322,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1323,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1324,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1325,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1326,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1327,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1328,*,*,*,*,*,*,>50K
1329,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1330,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1331,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1332,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1333,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1334,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1335,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1336,*,*,*,*,*,*,<=50K
1337,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1338,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1339,*,*,*,*,*,*,<=50K
1340,*,*,*,*,*,*,<=50K
1341,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,>50K
1342,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1343,*,*,*,*,*,*,<=50K
1344,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1345,*,*,*,*,*,*,>50K
1346,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1347,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1348,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1349,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1350,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1351,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1352,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1353,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1354,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1355,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1356,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1357,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1358,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1359,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1360,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1361,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1362,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1363,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1364,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1365,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1366,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1367,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,>50K
1368,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1369,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1370,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1371,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1372,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1373,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1374,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1375,"[0, 80[",*,Higher education,Spouse present,Other,Male,>50K
1376,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1377,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1378,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1379,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1380,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1381,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1382,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1383,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1384,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1385,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1386,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1387,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1388,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1389,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1390,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1391,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1392,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1393,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1394,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,>50K
1395,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1396,*,*,*,*,*,*,<=50K
1397,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1398,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1399,*,*,*,*,*,*,<=50K
1400,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1401,*,*,*,*,*,*,>50K
1402,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1403,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1404,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1405,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1406,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1407,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1408,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1409,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1410,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1411,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,<=50K
1412,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1413,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1414,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1415,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1416,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1417,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1418,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1419,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1420,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1421,*,*,*,*,*,*,<=50K
1422,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1423,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1424,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1425,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1426,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1427,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1428,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1429,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1430,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1431,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1432,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,>50K
1433,*,*,*,*,*,*,<=50K
1434,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1435,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
1436,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,>50K
1437,"[0, 80[",*,Secondary education,Spouse present,Other,Male,>50K
1438,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1439,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1440,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1441,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1442,*,*,*,*,*,*,<=50K
1443,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1444,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1445,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1446,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1447,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1448,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1449,*,*,*,*,*,*,<=50K
1450,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1451,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1452,*,*,*,*,*,*,<=50K
1453,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1454,*,*,*,*,*,*,<=50K
1455,*,*,*,*,*,*,<=50K
1456,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1457,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1458,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1459,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1460,*,*,*,*,*,*,<=50K
1461,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1462,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1463,*,*,*,*,*,*,<=50K
1464,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1465,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1466,"[0, 80[",*,Secondary education,Spouse not present,Other,Female,<=50K
1467,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1468,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1469,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1470,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1471,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1472,"[0, 80[",*,Higher education,Spouse not present,Other,Male,<=50K
1473,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1474,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1475,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,<=50K
1476,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1477,"[0, 80[",*,Higher education,Spouse not present,Technical,Male,<=50K
1478,"[0, 80[",*,Secondary education,Spouse present,Nontechnical,Male,>50K
1479,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1480,"[0, 80[",*,Higher education,Spouse present,Nontechnical,Male,<=50K
1481,"[0, 80[",*,Secondary education,Spouse not present,Other,Male,>50K
1482,"[0, 80[",*,Secondary education,Spouse present,Other,Male,<=50K
1483,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1484,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1485,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1486,*,*,*,*,*,*,<=50K
1487,"[0, 80[",*,Higher education,Spouse not present,Other,Female,<=50K
1488,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1489,"[0, 80[",*,Higher education,Spouse present,Technical,Male,<=50K
1490,"[0, 80[",*,Higher education,Spouse present,Technical,Male,>50K
1491,"[0, 80[",*,Higher education,Spouse present,Other,Male,<=50K
1492,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,>50K
1493,*,*,*,*,*,*,<=50K
1494,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Female,<=50K
1495,"[0, 80[",*,Secondary education,Spouse not present,Technical,Male,<=50K
1496,"[0, 80[",*,Higher education,Spouse not present,Nontechnical,Male,<=50K
1497,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,<=50K
1498,*,*,*,*,*,*,<=50K
1499,"[0, 80[",*,Higher education,Spouse not present,Technical,Female,<=50K
1500,"[0, 80[",*,Secondary education,Spouse present,Technical,Male,>50K
