index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
10016,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,25,*, <=50K
10017,"[40, 80[",Local-gov,*,Higher education,14,Spouse present,Nontechnical, Husband,*,Male,0,0,55,*, <=50K
10018,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Female,0,0,19,*, <=50K
10019,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10020,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*, <=50K
10021,"[40, 80[",Private,*,Secondary education,7,Spouse not present,Other, Unmarried,*,Female,0,0,25,*, <=50K
10022,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,30,*, <=50K
10023,"[40, 80[",Private,*,Higher education,13,Spouse not present,Other, Not-in-family,*,Male,0,0,25,*, <=50K
10024,"[40, 80[",Private,*,Higher education,11,Spouse not present,Technical, Own-child,*,Female,0,0,36,*, <=50K
10025,"[40, 80[",Local-gov,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,37,*, <=50K
10026,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Other-relative,*,Male,0,0,40,*, <=50K
10027,"[0, 40[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10028,"[0, 40[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,45,*, >50K
10029,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10030,"[0, 40[",Private,*,Secondary education,7,Spouse present,Nontechnical, Husband,*,Male,0,0,35,*, <=50K
10031,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Other-relative,*,Male,0,0,40,*, <=50K
10032,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,28,*, <=50K
10033,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,14084,0,40,*, >50K
10034,"[40, 80[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
10035,"[40, 80[",?,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,2603,32,*, <=50K
10036,"[0, 40[",Self-emp-inc,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,25,*, <=50K
10037,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
10038,"[40, 80[",Private,*,Secondary education,6,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10039,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10040,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
10042,"[0, 40[",Self-emp-inc,*,Higher education,16,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10043,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,45,*, <=50K
10044,"[40, 80[",Private,*,Secondary education,4,Spouse not present,Technical, Other-relative,*,Male,0,0,35,*, <=50K
10045,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,2176,0,25,*, <=50K
10046,"[40, 80[",Local-gov,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,48,*, <=50K
10047,"[0, 40[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
10048,"[0, 40[",Federal-gov,*,Secondary education,9,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,40,*, <=50K
10049,"[0, 40[",Private,*,Higher education,11,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
10050,"[40, 80[",Federal-gov,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10051,"[0, 40[",Self-emp-inc,*,Higher education,16,Spouse not present,Technical, Not-in-family,*,Male,0,0,77,*, <=50K
10052,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,24,*, <=50K
10053,"[40, 80[",Self-emp-not-inc,*,Secondary education,7,Spouse present,Technical, Husband,*,Male,0,0,55,*, <=50K
10054,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
10055,"[0, 40[",State-gov,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10056,"[0, 40[",?,*,Secondary education,7,Spouse not present,Other, Own-child,*,Male,0,0,35,*, <=50K
10057,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,60,*, <=50K
10058,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
10059,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,45,*, <=50K
10060,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,85,*, >50K
10061,"[0, 40[",Private,*,Higher education,12,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10062,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,50,*, >50K
10063,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,2444,72,*, >50K
10064,"[0, 40[",?,*,Higher education,12,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10065,"[40, 80[",Private,*,Higher education,15,Spouse present,Technical, Husband,*,Male,0,0,12,*, >50K
10066,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Other-relative,*,Female,0,0,30,*, <=50K
10067,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,60,*, <=50K
10068,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse not present,Technical, Unmarried,*,Male,0,0,40,*, <=50K
10069,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10071,"[0, 40[",Local-gov,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10072,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,15,*, <=50K
10074,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
10075,"[0, 40[",Private,*,Secondary education,6,Spouse present,Technical, Husband,*,Male,0,0,60,*, <=50K
10076,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Male,0,0,20,*, <=50K
10077,"[40, 80[",Private,*,Secondary education,5,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
10079,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, >50K
10080,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*, <=50K
10081,"[0, 40[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10083,"[0, 40[",Self-emp-not-inc,*,Secondary education,4,Spouse present,Other, Husband,*,Male,0,0,72,*, <=50K
10084,"[0, 40[",Private,*,Higher education,12,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,40,*, <=50K
10085,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
10086,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,70,*, <=50K
10087,"[40, 80[",Private,*,Higher education,13,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,32,*, <=50K
10088,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
10089,"[40, 80[",Federal-gov,*,Higher education,11,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,45,*, <=50K
10090,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,70,*, <=50K
10091,"[0, 40[",State-gov,*,Higher education,14,Spouse present,Technical, Husband,*,Male,0,0,20,*, <=50K
10092,"[0, 40[",State-gov,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Male,0,0,20,*, <=50K
10093,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,50,*, <=50K
10094,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10095,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Unmarried,*,Female,0,0,48,*, <=50K
10096,"[40, 80[",Self-emp-not-inc,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,21,*, <=50K
10097,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,20,*, <=50K
10098,"[40, 80[",?,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10099,"[40, 80[",Private,*,Secondary education,6,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10100,"[0, 40[",Self-emp-inc,*,Secondary education,5,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
10101,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
10102,"[40, 80[",?,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, >50K
10103,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10104,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10105,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10106,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,0,0,38,*, <=50K
10107,"[0, 40[",Private,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,60,*, <=50K
10109,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10110,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10111,"[0, 40[",Private,*,Secondary education,7,Spouse present,Technical, Husband,*,Male,3942,0,50,*, <=50K
10112,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Other-relative,*,Female,1055,0,30,*, <=50K
10113,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,50,*, <=50K
10114,"[40, 80[",State-gov,*,Higher education,16,Spouse not present,Technical, Unmarried,*,Male,25236,0,64,*, >50K
10115,"[0, 40[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10118,"[40, 80[",Private,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,65,*, >50K
10119,"[40, 80[",State-gov,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10120,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Female,0,0,30,*, <=50K
10123,"[40, 80[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10126,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,84,*, <=50K
10127,"[40, 80[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, <=50K
10128,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Nontechnical, Own-child,*,Male,0,0,12,*, <=50K
10129,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,50,*, <=50K
10130,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
10131,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Other, Own-child,*,Male,0,0,16,*, <=50K
10132,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10133,"[40, 80[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10134,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
10135,"[0, 40[",Private,*,Higher education,14,Spouse not present,Nontechnical, Own-child,*,Female,0,0,40,*, <=50K
10136,"[0, 40[",Self-emp-not-inc,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,45,*, >50K
10137,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,80,*, >50K
10138,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
10140,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, >50K
10141,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*, <=50K
10142,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,0,0,65,*, <=50K
10143,"[0, 40[",?,*,Secondary education,6,Spouse not present,Other, Not-in-family,*,Male,0,0,99,*, <=50K
10144,"[40, 80[",Self-emp-inc,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,15024,0,40,*, >50K
10145,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
10146,"[0, 40[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10147,"[40, 80[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10148,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,30,*, <=50K
10152,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,50,*, <=50K
10153,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,60,*, <=50K
10154,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
10155,"[40, 80[",Private,*,Higher education,12,Spouse present,Technical, Husband,*,Male,7298,0,20,*, >50K
10156,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
10157,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10158,"[0, 40[",Private,*,Secondary education,6,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*, <=50K
10159,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
10160,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,0,0,25,*, <=50K
10161,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,30,*, <=50K
10162,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10163,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10164,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
10165,"[0, 40[",Private,*,Higher education,14,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10166,"[40, 80[",State-gov,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
10168,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
10169,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Female,0,0,30,*, <=50K
10170,"[0, 40[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,3908,0,40,*, <=50K
10171,"[0, 40[",Private,*,Higher education,14,Spouse present,Nontechnical, Husband,*,Male,15024,0,50,*, >50K
10172,"[40, 80[",Self-emp-inc,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10174,"[0, 40[",Private,*,Secondary education,4,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
10175,"[40, 80[",Self-emp-not-inc,*,Higher education,16,Spouse not present,Technical, Not-in-family,*,Female,0,0,60,*, >50K
10176,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
10177,"[40, 80[",Private,*,Higher education,14,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, >50K
10178,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10180,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Other, Own-child,*,Female,0,0,9,*, <=50K
10181,"[40, 80[",Private,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,50,*, <=50K
10182,"[0, 40[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,26,*, <=50K
10183,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,15,*, <=50K
10184,"[40, 80[",Self-emp-not-inc,*,Higher education,16,Spouse not present,Technical, Not-in-family,*,Male,0,0,7,*, <=50K
10185,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse present,Other, Husband,*,Male,7298,0,60,*, >50K
10186,"[40, 80[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,14084,0,45,*, >50K
10187,"[0, 40[",Private,*,Higher education,12,Spouse not present,Other, Own-child,*,Female,0,0,30,*, <=50K
10188,"[0, 40[",Local-gov,*,Higher education,12,Spouse present,Other, Husband,*,Male,0,0,40,*, >50K
10189,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10190,"[40, 80[",Private,*,Secondary education,4,Spouse present,Nontechnical, Husband,*,Male,4064,0,40,*, <=50K
10191,"[0, 40[",Local-gov,*,Higher education,12,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10192,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,36,*, >50K
10193,"[40, 80[",Federal-gov,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10194,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,16,*, <=50K
10195,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
10196,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
10197,"[40, 80[",Private,*,Higher education,12,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10198,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10199,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,55,*, >50K
10200,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,35,*, <=50K
10201,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Male,0,0,30,*, <=50K
10202,"[0, 40[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
10203,"[40, 80[",Self-emp-inc,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
10204,"[0, 40[",Private,*,Higher education,11,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
10205,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,3137,0,48,*, <=50K
10206,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,20,*, <=50K
10207,"[40, 80[",Self-emp-not-inc,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,35,*, <=50K
10208,"[40, 80[",Private,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,72,*, >50K
10209,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Female,0,1590,40,*, <=50K
10211,"[40, 80[",State-gov,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,44,*, >50K
10212,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10213,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Other, Not-in-family,*,Female,0,0,30,*, <=50K
10214,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,25,*, <=50K
10215,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10216,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,32,*, <=50K
10217,"[40, 80[",Private,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,17,*, <=50K
10218,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10219,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,15024,0,60,*, >50K
10220,"[0, 40[",Private,*,Secondary education,5,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
10221,"[40, 80[",Private,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,50,*, <=50K
10222,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,30,*, <=50K
10223,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10224,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
10225,"[0, 40[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*, <=50K
10226,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Female,0,0,40,*, <=50K
10227,"[0, 40[",State-gov,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,20,*, <=50K
10229,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,40,*, <=50K
10230,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
10231,"[40, 80[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,70,*, <=50K
10233,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,26,*, <=50K
10234,"[0, 40[",Private,*,Higher education,11,Spouse not present,Nontechnical, Own-child,*,Female,0,0,38,*, <=50K
10235,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*, <=50K
10236,"[0, 40[",State-gov,*,Secondary education,6,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
10237,"[0, 40[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, >50K
10238,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
10239,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
10240,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Female,0,0,35,*, <=50K
10241,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,2246,45,*, >50K
10242,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10243,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10244,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,30,*, <=50K
10245,"[40, 80[",Private,*,Secondary education,5,Spouse not present,Technical, Unmarried,*,Male,0,0,40,*, <=50K
10246,"[40, 80[",Private,*,Higher education,13,Spouse not present,Technical, Unmarried,*,Female,0,0,55,*, <=50K
10247,"[0, 40[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,32,*, <=50K
10248,"[40, 80[",Private,*,Higher education,11,Spouse present,Nontechnical, Husband,*,Male,0,1977,45,*, >50K
10249,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10250,"[0, 40[",Private,*,Higher education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
10251,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,35,*, <=50K
10252,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Unmarried,*,Female,0,625,38,*, <=50K
10253,"[0, 40[",?,*,Secondary education,6,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
10254,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Nontechnical, Own-child,*,Male,0,0,32,*, <=50K
10255,"[40, 80[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
10256,"[40, 80[",Private,*,Secondary education,6,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
10257,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
10258,"[0, 40[",Self-emp-inc,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,60,*, <=50K
10259,"[40, 80[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10260,"[40, 80[",Self-emp-not-inc,*,Secondary education,9,Spouse not present,Other, Own-child,*,Male,0,0,85,*, <=50K
10261,"[40, 80[",State-gov,*,Higher education,14,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
10262,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Other-relative,*,Female,0,0,40,*, <=50K
10263,"[40, 80[",Private,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,1980,45,*, <=50K
10265,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,43,*, <=50K
10266,"[40, 80[",Self-emp-inc,*,Secondary education,5,Spouse present,Other, Husband,*,Male,0,0,99,*, <=50K
10267,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,50,*, >50K
10268,"[40, 80[",Self-emp-inc,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,1902,45,*, >50K
10269,"[40, 80[",Self-emp-not-inc,*,Higher education,15,Spouse present,Technical, Husband,*,Male,0,1977,60,*, >50K
10270,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
10271,"[0, 40[",Private,*,Higher education,11,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
10272,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,38,*, <=50K
10273,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
10274,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
