index,age,balance,education,job,marital,month,previous,y
5862,"[40,60[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,20[",no
5864,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5866,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",yes
5867,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5869,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5870,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5871,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5874,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
5875,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
5876,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
5877,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5879,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5881,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5882,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5884,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5885,"[40,60[","[0,10000[",unknown,skilled-labor,married,spring,"[0,20[",no
5886,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
5887,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5888,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",yes
5889,"[20,40[",<0,primary,skilled-labor,married,spring,"[0,20[",no
5890,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
5891,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5892,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5895,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5897,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5898,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5899,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
5900,"[40,60[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5901,"[40,60[","[0,10000[",secondary,white-collar,divorced,spring,"[0,20[",no
5903,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5904,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5906,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5907,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
5908,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
5909,"[40,60[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,20[",no
5910,"[40,60[","[0,10000[",unknown,skilled-labor,married,spring,"[0,20[",no
5911,"[20,40[","[0,10000[",secondary,out-of-work,single,spring,"[0,20[",no
5912,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5913,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
5914,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5915,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5916,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5917,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
5919,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5920,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5921,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
5922,"[20,40[","[0,10000[",secondary,self-directed,married,spring,"[0,20[",no
5923,"[40,60[","[0,10000[",secondary,out-of-work,married,spring,"[0,20[",no
5924,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5926,"[20,40[","[0,10000[",tertiary,out-of-work,single,spring,"[0,20[",no
5927,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5928,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
5929,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5930,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5931,"[20,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,20[",no
5932,"[20,40[","[0,10000[",secondary,white-collar,divorced,spring,"[0,20[",yes
5934,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5935,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
5936,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5938,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",yes
5940,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5941,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5943,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5944,"[20,40[","[0,10000[",tertiary,out-of-work,single,spring,"[0,20[",no
5945,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5946,"[20,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,20[",no
5947,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
5948,"[40,60[","[0,10000[",unknown,skilled-labor,married,spring,"[0,20[",no
5949,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
5950,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
5952,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
5954,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5956,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5958,"[20,40[","[0,10000[",tertiary,skilled-labor,married,spring,"[0,20[",no
5959,"[20,40[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,20[",yes
5960,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5961,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5962,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5963,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
5964,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5965,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
5966,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5967,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
5968,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5969,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5970,"[40,60[","[0,10000[",primary,white-collar,married,spring,"[0,20[",no
5971,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
5972,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
5973,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",yes
5974,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5975,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
5976,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",yes
5977,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
5979,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
5980,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5981,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
5982,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5983,"[40,60[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
5984,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5985,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
5986,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5987,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5988,"[20,40[",<0,primary,skilled-labor,married,spring,"[0,20[",no
5989,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
5990,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5991,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
5992,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5993,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5994,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
5996,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
5997,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
5998,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
5999,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6001,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6002,"[40,60[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,20[",no
6003,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6005,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",yes
6006,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",yes
6007,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6008,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6009,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6011,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6012,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6013,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6014,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6015,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6016,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6017,"[20,40[","[0,10000[",secondary,self-directed,married,spring,"[0,20[",no
6018,"[40,60[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6019,"[20,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,20[",no
6020,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6021,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",yes
6023,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6024,"[20,40[","[0,10000[",tertiary,skilled-labor,married,spring,"[0,20[",no
6025,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6026,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6027,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6028,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6029,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6030,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6032,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6033,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6034,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6035,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6036,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6037,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6038,"[40,60[","[0,10000[",primary,out-of-work,married,spring,"[0,20[",no
6040,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6041,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6042,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6043,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6044,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6045,"[40,60[","[0,10000[",primary,skilled-labor,single,spring,"[0,20[",no
6046,"[20,40[","[0,10000[",secondary,white-collar,divorced,spring,"[0,20[",no
6047,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
6048,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6049,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6051,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6052,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6054,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6055,"[20,40[","[0,10000[",secondary,out-of-work,single,spring,"[0,20[",no
6056,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6057,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6059,"[20,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,20[",no
6060,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6061,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6062,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6063,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6064,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6065,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6066,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6067,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6068,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6069,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6070,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6072,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6073,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6074,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6075,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6077,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6079,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6081,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6082,"[20,40[","[0,10000[",secondary,self-directed,married,spring,"[0,20[",no
6083,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6084,"[40,60[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6085,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6086,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6087,"[40,60[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
6088,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6090,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6091,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6093,"[40,60[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6094,"[40,60[","[0,10000[",primary,white-collar,married,spring,"[0,20[",no
6095,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6096,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6098,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6099,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6101,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6102,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6103,"[20,40[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,20[",no
6105,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6106,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6107,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6108,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6109,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6110,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6111,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6113,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6114,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6115,"[40,60[","[0,10000[",primary,white-collar,married,spring,"[0,20[",no
6116,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6119,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6120,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6121,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6122,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6123,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6124,"[20,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,20[",no
6125,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
6126,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6128,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6130,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6131,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6132,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6133,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6134,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6135,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6136,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6137,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6138,"[20,40[","[0,10000[",secondary,self-directed,married,spring,"[0,20[",no
6139,"[20,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6140,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6141,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",yes
6142,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6144,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6145,"[40,60[","[0,10000[",unknown,skilled-labor,married,spring,"[0,20[",no
6146,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6147,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6148,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6149,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6150,"[20,40[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6151,"[20,40[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6152,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6153,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6154,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6155,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6156,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6157,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6158,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6160,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6161,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6165,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6166,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6167,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6168,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
6169,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6172,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6175,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
6176,"[40,60[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,20[",no
6177,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6179,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6180,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6181,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6182,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
6183,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
6184,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",yes
6185,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6186,"[20,40[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6189,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
6190,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6192,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
6193,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6194,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6195,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6197,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6198,"[40,60[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6199,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6200,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6201,"[20,40[","[0,10000[",tertiary,self-directed,single,spring,"[0,20[",no
6202,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6204,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6205,"[20,40[","[0,10000[",tertiary,skilled-labor,married,spring,"[0,20[",no
6206,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6207,"[20,40[","[0,10000[",tertiary,skilled-labor,married,spring,"[0,20[",no
6208,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6209,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6210,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6213,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6214,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6216,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6217,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6218,"[20,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,20[",no
6220,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6221,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6222,"[20,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,20[",no
6223,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6224,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6226,"[20,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,20[",no
6227,"[20,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,20[",no
6229,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6230,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6231,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6233,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6234,"[40,60[","[0,10000[",primary,out-of-work,married,spring,"[0,20[",no
6235,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6238,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6239,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6240,"[20,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6241,"[20,40[","[0,10000[",secondary,out-of-work,single,spring,"[0,20[",no
6242,"[40,60[","[0,10000[",tertiary,white-collar,single,spring,"[0,20[",no
6243,"[20,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,20[",no
6244,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6245,"[40,60[","[0,10000[",tertiary,white-collar,married,spring,"[0,20[",no
6246,"[20,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6248,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6249,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6250,"[40,60[","[0,10000[",secondary,white-collar,divorced,spring,"[0,20[",no
6251,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6253,"[40,60[","[0,10000[",primary,skilled-labor,divorced,spring,"[0,20[",no
6254,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6255,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6256,"[20,40[","[0,10000[",tertiary,self-directed,single,spring,"[0,20[",no
6257,"[20,40[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6258,"[40,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6259,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6260,"[40,60[",<0,primary,skilled-labor,married,spring,"[0,20[",no
6261,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6262,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
6263,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",no
6264,"[40,60[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6265,"[20,40[","[0,10000[",secondary,white-collar,single,spring,"[0,20[",no
6267,"[20,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,20[",no
6269,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
6270,"[20,40[","[0,10000[",secondary,white-collar,married,spring,"[0,20[",yes
6271,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6272,"[40,60[",<0,secondary,skilled-labor,married,spring,"[0,20[",no
6273,"[20,40[",<0,secondary,skilled-labor,single,spring,"[0,20[",no
6274,"[40,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,20[",no
6275,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6276,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6277,"[20,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,20[",no
6278,"[20,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,20[",no
