index,age,balance,education,job,marital,month,previous,y
12779,*,*,*,*,*,*,*,no
12780,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12781,"[0,40[",*,education,employed,married,*,"[0,20[",no
12782,"[0,40[",*,education,employed,married,*,"[0,20[",no
12783,"[0,40[",*,education,employed,single,*,"[0,20[",no
12784,"[40,80[",*,education,employed,single,*,"[0,20[",no
12785,"[40,80[",*,education,employed,married,*,"[0,20[",no
12786,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12787,"[0,40[",*,education,employed,single,*,"[0,20[",no
12788,"[40,80[",*,education,employed,married,*,"[0,20[",no
12789,"[0,40[",*,education,employed,single,*,"[0,20[",no
12790,"[40,80[",*,education,employed,married,*,"[0,20[",no
12791,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12792,"[0,40[",*,education,employed,single,*,"[0,20[",no
12793,"[40,80[",*,education,employed,married,*,"[0,20[",no
12794,"[40,80[",*,education,employed,married,*,"[0,20[",no
12795,"[0,40[",*,education,not-employed,single,*,"[0,20[",yes
12796,"[0,40[",*,education,employed,married,*,"[0,20[",yes
12797,"[0,40[",*,education,employed,single,*,"[0,20[",no
12798,"[0,40[",*,education,employed,single,*,"[0,20[",no
12799,"[40,80[",*,education,employed,married,*,"[0,20[",no
12800,"[0,40[",*,education,employed,married,*,"[0,20[",no
12801,"[0,40[",*,education,employed,single,*,"[0,20[",no
12802,"[0,40[",*,education,employed,married,*,"[0,20[",no
12803,"[0,40[",*,education,employed,single,*,"[0,20[",no
12804,*,*,*,*,*,*,*,no
12805,"[0,40[",*,education,employed,married,*,"[0,20[",no
12806,"[40,80[",*,education,employed,married,*,"[0,20[",no
12807,"[0,40[",*,education,employed,single,*,"[0,20[",no
12808,"[0,40[",*,education,employed,married,*,"[0,20[",no
12809,"[40,80[",*,education,employed,married,*,"[0,20[",no
12810,"[0,40[",*,education,employed,single,*,"[0,20[",no
12811,"[40,80[",*,education,employed,single,*,"[0,20[",no
12812,*,*,*,*,*,*,*,no
12813,"[0,40[",*,education,employed,married,*,"[0,20[",no
12814,"[0,40[",*,education,employed,single,*,"[0,20[",no
12815,"[40,80[",*,education,employed,single,*,"[0,20[",no
12816,"[0,40[",*,education,employed,single,*,"[0,20[",no
12817,"[0,40[",*,education,employed,single,*,"[0,20[",no
12818,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12819,"[0,40[",*,education,employed,single,*,"[0,20[",no
12820,"[40,80[",*,education,employed,married,*,"[0,20[",no
12821,"[0,40[",*,education,employed,single,*,"[0,20[",yes
12822,"[0,40[",*,education,employed,single,*,"[0,20[",no
12823,"[0,40[",*,education,employed,married,*,"[0,20[",no
12824,"[40,80[",*,education,employed,divorced,*,"[0,20[",yes
12825,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
12826,"[0,40[",*,education,employed,married,*,"[0,20[",no
12827,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
12828,"[40,80[",*,education,employed,married,*,"[0,20[",no
12829,"[0,40[",*,education,employed,single,*,"[0,20[",no
12830,"[0,40[",*,education,employed,single,*,"[0,20[",no
12831,*,*,*,*,*,*,*,no
12832,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12833,"[0,40[",*,education,employed,single,*,"[0,20[",no
12834,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12835,"[0,40[",*,education,employed,married,*,"[0,20[",no
12836,"[0,40[",*,education,employed,married,*,"[0,20[",no
12837,"[40,80[",*,education,employed,married,*,"[0,20[",no
12838,"[0,40[",*,education,employed,married,*,"[0,20[",no
12839,"[0,40[",*,education,employed,single,*,"[0,20[",no
12840,"[40,80[",*,education,employed,married,*,"[0,20[",no
12841,*,*,*,*,*,*,*,no
12842,"[40,80[",*,education,employed,married,*,"[0,20[",no
12843,"[0,40[",*,education,employed,married,*,"[0,20[",no
12844,"[0,40[",*,education,employed,married,*,"[0,20[",no
12845,"[40,80[",*,education,employed,married,*,"[0,20[",no
12846,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12847,"[0,40[",*,education,employed,married,*,"[0,20[",no
12848,"[0,40[",*,education,employed,single,*,"[0,20[",no
12849,"[0,40[",*,education,employed,single,*,"[0,20[",no
12850,"[40,80[",*,education,employed,married,*,"[0,20[",no
12851,"[0,40[",*,education,employed,married,*,"[0,20[",no
12852,"[40,80[",*,education,employed,married,*,"[0,20[",no
12853,"[0,40[",*,education,employed,married,*,"[0,20[",no
12854,*,*,*,*,*,*,*,no
12855,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
12856,"[0,40[",*,education,employed,married,*,"[0,20[",no
12857,"[40,80[",*,education,employed,married,*,"[0,20[",no
12858,"[0,40[",*,education,employed,single,*,"[0,20[",no
12859,"[0,40[",*,education,employed,married,*,"[0,20[",no
12860,"[0,40[",*,education,employed,married,*,"[0,20[",no
12861,"[40,80[",*,education,employed,married,*,"[0,20[",no
12862,"[40,80[",*,education,employed,single,*,"[0,20[",yes
12863,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
12864,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
12865,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12866,"[40,80[",*,education,employed,divorced,*,"[0,20[",yes
12867,"[40,80[",*,education,employed,married,*,"[0,20[",no
12868,"[40,80[",*,education,employed,single,*,"[0,20[",no
12869,"[40,80[",*,education,employed,married,*,"[0,20[",no
12870,"[40,80[",*,education,employed,single,*,"[0,20[",no
12871,"[0,40[",*,education,employed,married,*,"[0,20[",no
12872,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
12873,"[0,40[",*,education,employed,married,*,"[0,20[",no
12874,"[0,40[",*,education,employed,single,*,"[0,20[",no
12875,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12876,"[0,40[",*,education,employed,married,*,"[0,20[",no
12877,"[0,40[",*,education,employed,single,*,"[0,20[",no
12878,"[0,40[",*,education,employed,married,*,"[0,20[",no
12879,"[40,80[",*,education,employed,single,*,"[0,20[",no
12880,"[0,40[",*,education,employed,single,*,"[0,20[",no
12881,"[40,80[",*,education,employed,married,*,"[0,20[",no
12882,"[40,80[",*,education,employed,single,*,"[0,20[",yes
12883,"[40,80[",*,education,employed,married,*,"[0,20[",no
12884,"[40,80[",*,education,employed,married,*,"[0,20[",no
12885,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12886,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12887,"[40,80[",*,education,employed,married,*,"[0,20[",no
12888,"[0,40[",*,education,employed,married,*,"[0,20[",no
12889,"[40,80[",*,education,employed,single,*,"[0,20[",no
12890,"[0,40[",*,education,employed,single,*,"[0,20[",no
12891,"[0,40[",*,education,employed,single,*,"[0,20[",no
12892,"[0,40[",*,education,employed,single,*,"[0,20[",no
12893,"[40,80[",*,education,employed,married,*,"[0,20[",no
12894,"[0,40[",*,education,employed,single,*,"[0,20[",no
12895,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
12896,"[0,40[",*,education,employed,single,*,"[0,20[",no
12897,"[40,80[",*,education,employed,married,*,"[0,20[",no
12898,"[40,80[",*,education,employed,married,*,"[0,20[",no
12899,"[0,40[",*,education,employed,single,*,"[0,20[",yes
12900,"[40,80[",*,education,employed,married,*,"[0,20[",no
12901,"[0,40[",*,education,employed,single,*,"[0,20[",no
12902,*,*,*,*,*,*,*,no
12903,"[0,40[",*,education,employed,single,*,"[0,20[",no
12904,"[40,80[",*,education,employed,married,*,"[0,20[",no
12905,"[40,80[",*,education,employed,married,*,"[0,20[",no
12906,*,*,*,*,*,*,*,no
12907,"[0,40[",*,education,employed,single,*,"[0,20[",no
12908,"[40,80[",*,education,employed,married,*,"[0,20[",no
12909,"[0,40[",*,education,employed,single,*,"[0,20[",no
12910,"[0,40[",*,education,employed,single,*,"[0,20[",no
12911,"[0,40[",*,education,employed,married,*,"[0,20[",no
12912,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
12913,"[0,40[",*,education,employed,married,*,"[0,20[",no
12914,"[0,40[",*,education,employed,single,*,"[0,20[",no
12915,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12916,"[0,40[",*,education,employed,single,*,"[0,20[",no
12917,"[40,80[",*,education,employed,married,*,"[0,20[",no
12918,"[0,40[",*,education,employed,single,*,"[0,20[",no
12919,"[40,80[",*,education,employed,married,*,"[0,20[",no
12920,"[40,80[",*,education,employed,married,*,"[0,20[",no
12921,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12922,"[40,80[",*,education,employed,single,*,"[0,20[",no
12923,"[0,40[",*,education,employed,single,*,"[0,20[",no
12924,"[40,80[",*,education,employed,married,*,"[0,20[",no
12925,"[40,80[",*,education,employed,married,*,"[0,20[",no
12926,"[40,80[",*,education,employed,married,*,"[0,20[",no
12927,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12928,"[0,40[",*,education,employed,married,*,"[0,20[",no
12929,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12930,"[0,40[",*,education,employed,single,*,"[0,20[",no
12931,"[0,40[",*,education,employed,single,*,"[0,20[",no
12932,"[0,40[",*,education,employed,married,*,"[0,20[",no
12933,"[0,40[",*,education,employed,single,*,"[0,20[",no
12934,"[0,40[",*,education,employed,married,*,"[0,20[",no
12935,"[0,40[",*,education,employed,married,*,"[0,20[",no
12936,"[0,40[",*,education,employed,single,*,"[0,20[",no
12937,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12938,"[0,40[",*,education,employed,single,*,"[0,20[",no
12939,"[0,40[",*,education,employed,married,*,"[0,20[",no
12940,"[0,40[",*,education,employed,single,*,"[0,20[",no
12941,"[0,40[",*,education,employed,married,*,"[0,20[",no
12942,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
12943,"[0,40[",*,education,employed,married,*,"[0,20[",no
12944,"[0,40[",*,education,employed,married,*,"[0,20[",no
12945,"[0,40[",*,education,employed,married,*,"[0,20[",no
12946,"[40,80[",*,education,employed,married,*,"[0,20[",no
12947,*,*,*,*,*,*,*,no
12948,"[40,80[",*,education,employed,married,*,"[0,20[",no
12949,*,*,*,*,*,*,*,no
12950,"[40,80[",*,education,employed,married,*,"[0,20[",no
12951,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12952,"[0,40[",*,education,employed,single,*,"[0,20[",no
12953,"[0,40[",*,education,employed,single,*,"[0,20[",no
12954,"[40,80[",*,education,employed,married,*,"[0,20[",no
12955,"[0,40[",*,education,employed,married,*,"[0,20[",no
12956,"[0,40[",*,education,employed,single,*,"[0,20[",no
12957,"[40,80[",*,education,employed,married,*,"[0,20[",no
12958,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12959,"[40,80[",*,education,employed,married,*,"[0,20[",no
12960,"[40,80[",*,education,employed,married,*,"[0,20[",no
12961,"[40,80[",*,education,employed,married,*,"[0,20[",no
12962,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12963,*,*,*,*,*,*,*,no
12964,"[0,40[",*,education,employed,single,*,"[0,20[",no
12965,*,*,*,*,*,*,*,no
12966,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
12967,"[40,80[",*,education,employed,married,*,"[0,20[",no
12968,"[0,40[",*,education,employed,single,*,"[0,20[",no
12969,"[0,40[",*,education,employed,married,*,"[0,20[",no
12970,"[0,40[",*,education,employed,single,*,"[0,20[",no
12971,"[0,40[",*,education,employed,single,*,"[0,20[",no
12972,"[0,40[",*,education,employed,married,*,"[0,20[",no
12973,"[40,80[",*,education,employed,married,*,"[0,20[",no
12974,"[0,40[",*,education,employed,single,*,"[0,20[",no
12975,"[40,80[",*,education,employed,married,*,"[0,20[",no
12976,"[0,40[",*,education,employed,married,*,"[0,20[",no
12977,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12978,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12979,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
12980,"[0,40[",*,education,employed,single,*,"[0,20[",no
12981,"[0,40[",*,education,employed,married,*,"[0,20[",no
12982,"[0,40[",*,education,employed,married,*,"[0,20[",no
12983,"[40,80[",*,education,employed,married,*,"[0,20[",no
12984,"[0,40[",*,education,employed,single,*,"[0,20[",no
12985,"[40,80[",*,education,employed,married,*,"[0,20[",no
12986,"[40,80[",*,education,employed,married,*,"[0,20[",no
12987,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
12988,*,*,*,*,*,*,*,no
12989,"[0,40[",*,education,employed,married,*,"[0,20[",no
12990,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
12991,"[40,80[",*,education,employed,married,*,"[0,20[",no
12992,"[0,40[",*,education,employed,married,*,"[0,20[",no
12993,"[40,80[",*,education,employed,married,*,"[0,20[",no
12994,*,*,*,*,*,*,*,no
12995,"[40,80[",*,education,employed,married,*,"[0,20[",no
12996,*,*,*,*,*,*,*,no
12997,"[0,40[",*,education,employed,married,*,"[0,20[",no
12998,"[0,40[",*,education,employed,single,*,"[0,20[",yes
12999,"[40,80[",*,education,employed,married,*,"[0,20[",no
13000,*,*,*,*,*,*,*,no
13001,"[0,40[",*,education,employed,married,*,"[0,20[",no
13002,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13003,"[0,40[",*,education,employed,married,*,"[0,20[",no
13004,"[0,40[",*,education,employed,married,*,"[0,20[",no
13005,"[0,40[",*,education,employed,single,*,"[0,20[",no
13006,"[0,40[",*,education,employed,single,*,"[0,20[",no
13007,"[40,80[",*,education,employed,married,*,"[0,20[",no
13008,"[0,40[",*,education,employed,single,*,"[0,20[",no
13009,"[0,40[",*,education,employed,single,*,"[0,20[",no
13010,"[40,80[",*,education,employed,single,*,"[0,20[",no
13011,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
13012,*,*,*,*,*,*,*,no
13013,"[0,40[",*,education,employed,married,*,"[0,20[",no
13014,*,*,*,*,*,*,*,no
13015,"[0,40[",*,education,employed,single,*,"[0,20[",no
13016,"[0,40[",*,education,employed,married,*,"[0,20[",no
13017,"[40,80[",*,education,employed,married,*,"[0,20[",no
13018,*,*,*,*,*,*,*,no
13019,"[40,80[",*,education,employed,married,*,"[0,20[",no
13020,"[0,40[",*,education,employed,single,*,"[0,20[",no
13021,"[40,80[",*,education,employed,married,*,"[0,20[",no
13022,"[40,80[",*,education,employed,married,*,"[0,20[",no
13023,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13024,"[0,40[",*,education,employed,married,*,"[0,20[",no
13025,"[40,80[",*,education,employed,married,*,"[0,20[",no
13026,"[0,40[",*,education,employed,single,*,"[0,20[",no
13027,"[40,80[",*,education,employed,single,*,"[0,20[",no
13028,"[0,40[",*,education,employed,married,*,"[0,20[",no
13029,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13030,"[0,40[",*,education,employed,married,*,"[0,20[",no
13031,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13032,"[0,40[",*,education,employed,single,*,"[0,20[",no
13033,"[0,40[",*,education,employed,single,*,"[0,20[",no
13034,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13035,"[40,80[",*,education,employed,married,*,"[0,20[",no
13036,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13037,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13038,"[0,40[",*,education,employed,married,*,"[0,20[",no
13039,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13040,"[0,40[",*,education,employed,single,*,"[0,20[",no
13041,"[40,80[",*,education,employed,married,*,"[0,20[",no
13042,"[40,80[",*,education,employed,married,*,"[0,20[",no
13043,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13044,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13045,"[40,80[",*,education,employed,married,*,"[0,20[",no
13046,"[0,40[",*,education,employed,married,*,"[0,20[",no
13047,"[0,40[",*,education,employed,single,*,"[0,20[",no
13048,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13049,"[40,80[",*,education,employed,married,*,"[0,20[",no
13050,"[0,40[",*,education,employed,single,*,"[0,20[",no
13051,"[0,40[",*,education,employed,married,*,"[0,20[",no
13052,"[0,40[",*,education,employed,single,*,"[0,20[",no
13053,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13054,"[0,40[",*,education,employed,single,*,"[0,20[",no
13055,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
13056,"[0,40[",*,education,employed,single,*,"[0,20[",no
13057,"[0,40[",*,education,employed,single,*,"[0,20[",yes
13058,"[0,40[",*,education,employed,single,*,"[0,20[",no
13059,"[0,40[",*,education,employed,single,*,"[0,20[",no
13060,"[0,40[",*,education,employed,married,*,"[0,20[",no
13061,"[40,80[",*,education,employed,single,*,"[0,20[",no
13062,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13063,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13064,"[0,40[",*,education,employed,married,*,"[0,20[",no
13065,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13066,"[0,40[",*,education,not-employed,married,*,"[0,20[",yes
13067,"[40,80[",*,education,not-employed,married,*,"[0,20[",yes
13068,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13069,"[0,40[",*,education,employed,single,*,"[0,20[",no
13070,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13071,"[40,80[",*,education,employed,married,*,"[0,20[",no
13072,"[0,40[",*,education,employed,single,*,"[0,20[",no
13073,"[0,40[",*,education,employed,married,*,"[0,20[",no
13074,"[40,80[",*,education,employed,married,*,"[0,20[",no
13075,"[0,40[",*,education,employed,single,*,"[0,20[",no
13076,"[0,40[",*,education,employed,married,*,"[0,20[",no
13077,*,*,*,*,*,*,*,no
13078,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13079,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13080,"[40,80[",*,education,employed,married,*,"[0,20[",no
13081,"[0,40[",*,education,employed,single,*,"[0,20[",no
13082,"[0,40[",*,education,employed,married,*,"[0,20[",no
13083,"[0,40[",*,education,employed,single,*,"[0,20[",yes
13084,"[0,40[",*,education,employed,single,*,"[0,20[",no
13085,"[0,40[",*,education,employed,married,*,"[0,20[",no
13086,"[40,80[",*,education,employed,single,*,"[0,20[",no
13087,"[0,40[",*,education,employed,married,*,"[0,20[",no
13088,"[40,80[",*,education,employed,married,*,"[0,20[",no
13089,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13090,"[0,40[",*,education,employed,single,*,"[0,20[",no
13091,"[0,40[",*,education,employed,single,*,"[0,20[",no
13092,"[40,80[",*,education,employed,married,*,"[0,20[",no
13093,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13094,"[0,40[",*,education,employed,married,*,"[0,20[",no
13095,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13096,"[0,40[",*,education,employed,single,*,"[0,20[",no
13097,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13098,"[0,40[",*,education,employed,single,*,"[0,20[",no
13099,"[0,40[",*,education,employed,single,*,"[0,20[",no
13100,"[0,40[",*,education,employed,single,*,"[0,20[",no
13101,"[0,40[",*,education,employed,married,*,"[0,20[",no
13102,"[0,40[",*,education,employed,single,*,"[0,20[",no
13103,"[40,80[",*,education,employed,married,*,"[0,20[",no
13104,"[0,40[",*,education,not-employed,single,*,"[0,20[",yes
13105,"[0,40[",*,education,employed,single,*,"[0,20[",no
13106,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13107,"[0,40[",*,education,employed,single,*,"[0,20[",yes
13108,"[0,40[",*,education,employed,married,*,"[0,20[",no
13109,"[0,40[",*,education,employed,single,*,"[0,20[",no
13110,*,*,*,*,*,*,*,no
13111,"[0,40[",*,education,employed,married,*,"[0,20[",yes
13112,"[40,80[",*,education,employed,married,*,"[0,20[",no
13113,"[40,80[",*,education,employed,married,*,"[0,20[",no
13114,"[0,40[",*,education,employed,married,*,"[0,20[",no
13115,"[0,40[",*,education,employed,single,*,"[0,20[",no
13116,*,*,*,*,*,*,*,no
13117,*,*,*,*,*,*,*,no
13118,"[40,80[",*,education,employed,single,*,"[0,20[",no
13119,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13120,"[0,40[",*,education,employed,single,*,"[0,20[",no
13121,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13122,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13123,"[0,40[",*,education,employed,single,*,"[0,20[",no
13124,"[0,40[",*,education,employed,single,*,"[0,20[",no
13125,*,*,*,*,*,*,*,yes
13126,"[40,80[",*,education,employed,single,*,"[0,20[",no
13127,"[40,80[",*,education,employed,single,*,"[0,20[",no
13128,"[0,40[",*,education,employed,married,*,"[0,20[",no
13129,*,*,*,*,*,*,*,no
13130,"[40,80[",*,education,employed,married,*,"[0,20[",no
13131,"[0,40[",*,education,employed,single,*,"[0,20[",no
13132,*,*,*,*,*,*,*,no
13133,"[0,40[",*,education,employed,married,*,"[0,20[",no
13134,*,*,*,*,*,*,*,no
13135,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
13136,"[0,40[",*,education,employed,married,*,"[0,20[",no
13137,"[0,40[",*,education,employed,married,*,"[0,20[",no
13138,"[0,40[",*,education,employed,single,*,"[0,20[",no
13139,"[0,40[",*,education,employed,married,*,"[0,20[",no
13140,"[0,40[",*,education,employed,married,*,"[0,20[",no
13141,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13142,"[0,40[",*,education,employed,single,*,"[0,20[",no
13143,*,*,*,*,*,*,*,no
13144,"[40,80[",*,education,employed,married,*,"[0,20[",no
13145,"[0,40[",*,education,employed,married,*,"[0,20[",no
13146,"[0,40[",*,education,employed,single,*,"[0,20[",yes
13147,"[40,80[",*,education,employed,married,*,"[0,20[",no
13148,"[0,40[",*,education,employed,married,*,"[0,20[",no
13149,"[0,40[",*,education,employed,single,*,"[0,20[",no
13150,"[40,80[",*,education,employed,married,*,"[0,20[",no
13151,"[40,80[",*,education,employed,married,*,"[0,20[",no
13152,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13153,"[0,40[",*,education,employed,married,*,"[0,20[",no
13154,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13155,"[0,40[",*,education,employed,married,*,"[0,20[",yes
13156,*,*,*,*,*,*,*,no
13157,"[40,80[",*,education,employed,married,*,"[0,20[",no
13158,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13159,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13160,"[0,40[",*,education,employed,single,*,"[0,20[",no
13161,"[40,80[",*,education,employed,married,*,"[0,20[",no
13162,"[0,40[",*,education,employed,married,*,"[0,20[",no
13163,"[0,40[",*,education,employed,married,*,"[0,20[",no
13164,"[0,40[",*,education,employed,single,*,"[0,20[",yes
13165,"[40,80[",*,education,employed,married,*,"[0,20[",no
13166,"[0,40[",*,education,employed,married,*,"[0,20[",no
13167,"[40,80[",*,education,employed,married,*,"[0,20[",no
13168,"[40,80[",*,education,employed,married,*,"[0,20[",no
13169,*,*,*,*,*,*,*,no
13170,"[40,80[",*,education,employed,married,*,"[0,20[",no
13171,"[40,80[",*,education,employed,married,*,"[0,20[",no
13172,"[40,80[",*,education,employed,married,*,"[0,20[",no
13173,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13174,*,*,*,*,*,*,*,yes
13175,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13176,"[0,40[",*,education,employed,single,*,"[0,20[",no
13177,"[40,80[",*,education,employed,divorced,*,"[0,20[",yes
13178,"[40,80[",*,education,employed,single,*,"[0,20[",no
13179,"[40,80[",*,education,employed,married,*,"[0,20[",no
13180,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13181,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13182,"[0,40[",*,education,employed,married,*,"[0,20[",no
13183,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13184,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
13185,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13186,"[0,40[",*,education,employed,married,*,"[0,20[",yes
13187,"[0,40[",*,education,employed,single,*,"[0,20[",no
13188,"[0,40[",*,education,employed,single,*,"[0,20[",no
13189,"[0,40[",*,education,employed,married,*,"[0,20[",no
13190,"[0,40[",*,education,employed,married,*,"[0,20[",no
13191,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13192,"[40,80[",*,education,employed,married,*,"[0,20[",no
13193,"[40,80[",*,education,employed,married,*,"[0,20[",no
13194,"[40,80[",*,education,employed,single,*,"[0,20[",no
13195,"[40,80[",*,education,employed,married,*,"[0,20[",no
13196,"[0,40[",*,education,employed,married,*,"[0,20[",no
13197,"[0,40[",*,education,employed,married,*,"[0,20[",no
13198,"[0,40[",*,education,not-employed,married,*,"[0,20[",no
13199,"[0,40[",*,education,employed,single,*,"[0,20[",no
13200,"[40,80[",*,education,employed,married,*,"[0,20[",no
13201,"[0,40[",*,education,employed,single,*,"[0,20[",yes
13202,"[40,80[",*,education,employed,married,*,"[0,20[",no
13203,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13204,"[0,40[",*,education,employed,single,*,"[0,20[",no
13205,"[40,80[",*,education,employed,single,*,"[0,20[",no
13206,"[40,80[",*,education,employed,married,*,"[0,20[",no
13207,"[0,40[",*,education,employed,single,*,"[0,20[",no
13208,"[0,40[",*,education,employed,married,*,"[0,20[",no
13209,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
13210,*,*,*,*,*,*,*,no
13211,*,*,*,*,*,*,*,no
13212,"[0,40[",*,education,employed,single,*,"[0,20[",no
13213,"[0,40[",*,education,employed,single,*,"[0,20[",no
13214,"[0,40[",*,education,employed,married,*,"[0,20[",no
13215,"[0,40[",*,education,employed,married,*,"[0,20[",no
13216,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13217,"[0,40[",*,education,employed,single,*,"[0,20[",no
13218,"[40,80[",*,education,employed,married,*,"[0,20[",no
13219,"[40,80[",*,education,employed,married,*,"[0,20[",no
13220,"[0,40[",*,education,employed,single,*,"[0,20[",no
13221,"[0,40[",*,education,employed,married,*,"[0,20[",no
13222,"[40,80[",*,education,employed,married,*,"[0,20[",no
13223,"[0,40[",*,education,employed,single,*,"[0,20[",no
13224,*,*,*,*,*,*,*,no
13225,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13226,"[0,40[",*,education,employed,married,*,"[0,20[",no
13227,"[40,80[",*,education,employed,married,*,"[0,20[",no
13228,"[0,40[",*,education,employed,married,*,"[0,20[",yes
13229,"[0,40[",*,education,employed,single,*,"[0,20[",no
13230,"[0,40[",*,education,employed,divorced,*,"[0,20[",no
13231,"[0,40[",*,education,employed,single,*,"[0,20[",no
13232,*,*,*,*,*,*,*,no
13233,"[40,80[",*,education,employed,married,*,"[0,20[",no
13234,"[40,80[",*,education,employed,married,*,"[0,20[",no
13235,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13236,"[0,40[",*,education,employed,married,*,"[0,20[",no
13237,"[0,40[",*,education,employed,single,*,"[0,20[",no
13238,"[40,80[",*,education,employed,married,*,"[0,20[",no
13239,"[0,40[",*,education,employed,single,*,"[0,20[",no
13240,"[40,80[",*,education,employed,married,*,"[0,20[",no
13241,"[40,80[",*,education,employed,divorced,*,"[0,20[",no
13242,"[40,80[",*,education,employed,married,*,"[0,20[",no
13243,"[0,40[",*,education,employed,single,*,"[0,20[",no
13244,"[40,80[",*,education,not-employed,married,*,"[0,20[",no
13245,"[40,80[",*,education,employed,married,*,"[0,20[",no
13246,"[0,40[",*,education,employed,married,*,"[0,20[",no
13247,"[0,40[",*,education,not-employed,single,*,"[0,20[",no
13248,"[40,80[",*,education,employed,married,*,"[0,20[",no
13249,"[0,40[",*,education,employed,single,*,"[0,20[",no
