index,age,balance,education,job,marital,month,previous,y
4951,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
4952,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4953,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
4954,*,*,*,*,*,*,*,no
4955,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4956,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
4957,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
4958,*,*,*,*,*,*,*,no
4959,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4960,"[40,50[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
4961,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4962,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
4963,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
4964,"[50,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4965,*,*,*,*,*,*,*,no
4966,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4967,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
4968,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
4969,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
4970,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
4971,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
4972,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4973,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
4974,"[20,30[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4975,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
4976,*,*,*,*,*,*,*,no
4977,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
4978,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
4979,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
4980,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
4981,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
4982,*,*,*,*,*,*,*,no
4983,"[30,40[","[0,10000[",tertiary,skilled-labor,married,spring,"[0,10[",no
4984,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
4985,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
4986,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
4987,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
4988,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4989,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
4990,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
4991,*,*,*,*,*,*,*,no
4992,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
4993,"[20,30[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
4994,*,*,*,*,*,*,*,no
4995,"[20,30[","[0,10000[",secondary,out-of-work,single,spring,"[0,10[",no
4996,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
4997,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
4998,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
4999,"[30,40[","[0,10000[",unknown,skilled-labor,single,spring,"[0,10[",no
5000,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5001,*,*,*,*,*,*,*,no
5002,"[20,30[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5003,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",yes
5004,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5005,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5006,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
5007,*,*,*,*,*,*,*,no
5008,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5009,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
5010,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5011,*,*,*,*,*,*,*,no
5012,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5013,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5014,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5015,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5016,"[30,40[","[0,10000[",secondary,self-directed,single,spring,"[0,10[",no
5017,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5018,"[40,50[",<0,secondary,skilled-labor,married,spring,"[0,10[",no
5019,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5020,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5021,"[20,30[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5022,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5023,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5024,"[20,30[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",yes
5025,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
5026,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5027,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5028,"[20,30[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5029,"[20,30[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5030,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5031,"[40,50[","[0,10000[",primary,skilled-labor,divorced,spring,"[0,10[",no
5032,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5033,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5034,*,*,*,*,*,*,*,yes
5035,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5036,"[30,40[",<0,secondary,skilled-labor,married,spring,"[0,10[",no
5037,"[30,40[",<0,secondary,skilled-labor,married,spring,"[0,10[",no
5038,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5039,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5040,"[20,30[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5041,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5042,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5043,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5044,"[50,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5045,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5046,"[20,30[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5047,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5048,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5049,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5050,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5051,"[50,60[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
5052,"[30,40[",<0,secondary,skilled-labor,single,spring,"[0,10[",yes
5053,*,*,*,*,*,*,*,no
5054,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5055,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",yes
5056,"[20,30[",<0,secondary,skilled-labor,married,spring,"[0,10[",no
5057,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",yes
5058,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5059,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5060,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5061,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5062,"[30,40[","[0,10000[",secondary,white-collar,divorced,spring,"[0,10[",no
5063,*,*,*,*,*,*,*,no
5064,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5065,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5066,"[30,40[","[0,10000[",secondary,self-directed,single,spring,"[0,10[",no
5067,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5068,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5069,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5070,"[40,50[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5071,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5072,*,*,*,*,*,*,*,no
5073,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5074,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5075,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5076,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5077,"[30,40[","[0,10000[",tertiary,self-directed,single,spring,"[0,10[",no
5078,"[50,60[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5079,"[50,60[","[0,10000[",secondary,out-of-work,married,spring,"[0,10[",no
5080,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5081,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5082,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5083,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
5084,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5085,"[30,40[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5086,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5087,*,*,*,*,*,*,*,no
5088,"[30,40[","[0,10000[",secondary,white-collar,divorced,spring,"[0,10[",no
5089,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5090,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5091,*,*,*,*,*,*,*,no
5092,"[20,30[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5093,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5094,"[30,40[","[0,10000[",secondary,white-collar,divorced,spring,"[0,10[",no
5095,"[30,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5096,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5097,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5098,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5099,*,*,*,*,*,*,*,no
5100,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5101,"[30,40[",<0,primary,skilled-labor,married,spring,"[0,10[",no
5102,"[30,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5103,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5104,"[20,30[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5105,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5106,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5107,"[50,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5108,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5109,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5110,"[40,50[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5111,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5112,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5113,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5114,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5115,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5116,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5117,"[40,50[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5118,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5119,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
5120,"[20,30[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5121,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5122,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
5123,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5124,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5125,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5126,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5127,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5128,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5129,"[30,40[","[0,10000[",primary,skilled-labor,divorced,spring,"[0,10[",no
5130,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5131,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5132,"[30,40[","[0,10000[",unknown,skilled-labor,married,spring,"[0,10[",no
5133,*,*,*,*,*,*,*,no
5134,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5135,"[30,40[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5136,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5137,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5138,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5139,"[30,40[","[0,10000[",secondary,self-directed,married,spring,"[0,10[",no
5140,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5141,"[30,40[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5142,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5143,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5144,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",yes
5145,*,*,*,*,*,*,*,no
5146,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5147,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5148,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5149,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5150,"[30,40[",<0,tertiary,white-collar,single,spring,"[0,10[",no
5151,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5152,"[30,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5153,"[30,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5154,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5155,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5156,"[20,30[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5157,*,*,*,*,*,*,*,no
5158,"[20,30[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5159,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5160,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5161,"[40,50[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5162,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",yes
5163,"[50,60[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5164,"[20,30[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5165,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5166,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5167,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5168,"[20,30[",<0,secondary,skilled-labor,married,spring,"[0,10[",no
5169,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5170,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5171,"[40,50[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5172,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5173,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5174,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",yes
5175,*,*,*,*,*,*,*,no
5176,"[50,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5177,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5178,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5179,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5180,*,*,*,*,*,*,*,no
5181,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5182,"[40,50[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5183,"[40,50[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5184,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5185,"[50,60[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5186,"[30,40[","[0,10000[",secondary,self-directed,married,spring,"[0,10[",no
5187,"[20,30[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5188,"[40,50[","[0,10000[",unknown,skilled-labor,married,spring,"[0,10[",no
5189,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5190,"[40,50[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5191,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5192,"[40,50[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5193,"[30,40[","[0,10000[",secondary,out-of-work,single,spring,"[0,10[",no
5194,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",yes
5195,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5196,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5197,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5198,"[50,60[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,10[",no
5199,"[30,40[",<0,primary,skilled-labor,married,spring,"[0,10[",no
5200,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5201,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5202,*,*,*,*,*,*,*,no
5203,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5204,"[40,50[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5205,"[20,30[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5206,"[50,60[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5207,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5208,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5209,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5210,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5211,*,*,*,*,*,*,*,no
5212,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5213,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5214,"[50,60[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5215,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5216,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5217,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5218,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5219,"[30,40[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5220,"[20,30[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5221,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5222,"[40,50[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5223,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5224,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
5225,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5226,"[50,60[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5227,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5228,"[30,40[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5229,"[30,40[","[0,10000[",tertiary,self-directed,single,spring,"[0,10[",no
5230,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5231,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5232,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5233,"[30,40[","[0,10000[",tertiary,self-directed,single,spring,"[0,10[",no
5234,*,*,*,*,*,*,*,no
5235,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5236,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",yes
5237,"[30,40[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
5238,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5239,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5240,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5241,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5242,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5243,"[40,50[","[0,10000[",tertiary,skilled-labor,single,spring,"[0,10[",no
5244,"[50,60[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5245,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5246,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5247,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5248,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5249,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5250,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5251,*,*,*,*,*,*,*,yes
5252,*,*,*,*,*,*,*,no
5253,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5254,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5255,"[30,40[","[0,10000[",tertiary,skilled-labor,married,spring,"[0,10[",no
5256,*,*,*,*,*,*,*,no
5257,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5258,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5259,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5260,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5261,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5262,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5263,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5264,"[30,40[","[0,10000[",primary,skilled-labor,single,spring,"[0,10[",no
5265,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5266,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5267,"[40,50[","[0,10000[",secondary,self-directed,married,spring,"[0,10[",no
5268,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5269,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5270,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5271,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5272,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5273,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5274,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5275,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5276,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",yes
5277,"[40,50[",<0,primary,skilled-labor,married,spring,"[0,10[",no
5278,"[30,40[",<0,secondary,skilled-labor,single,spring,"[0,10[",no
5279,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5280,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5281,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5282,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5283,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",yes
5284,"[30,40[","[0,10000[",secondary,skilled-labor,single,spring,"[0,10[",no
5285,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5286,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,spring,"[0,10[",no
5287,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5288,"[30,40[",<0,secondary,white-collar,single,spring,"[0,10[",no
5289,"[30,40[","[0,10000[",secondary,white-collar,married,spring,"[0,10[",no
5290,"[30,40[","[0,10000[",tertiary,self-directed,married,spring,"[0,10[",no
5291,"[30,40[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5292,"[30,40[","[0,10000[",tertiary,white-collar,divorced,spring,"[0,10[",no
5293,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5294,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5295,"[30,40[","[0,10000[",secondary,white-collar,single,spring,"[0,10[",no
5296,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
5297,*,*,*,*,*,*,*,no
5298,"[30,40[","[0,10000[",tertiary,white-collar,married,spring,"[0,10[",no
5299,"[30,40[","[0,10000[",secondary,skilled-labor,married,spring,"[0,10[",no
5300,"[30,40[","[0,10000[",secondary,out-of-work,single,spring,"[0,10[",no
5301,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5302,*,*,*,*,*,*,*,no
5303,"[30,40[","[0,10000[",primary,skilled-labor,married,spring,"[0,10[",no
5304,"[30,40[","[0,10000[",tertiary,white-collar,single,spring,"[0,10[",no
