index,age,workclass,education,marital_status,occupation,sex,income
847,"[40, 50[",Private,High School,Divorced,Technical,Female,<=50K
848,"[30, 40[",Private,Undergraduate,Divorced,Technical,Male,<=50K
849,"[20, 30[",Private,Undergraduate,Never-married,Technical,Male,<=50K
850,*,*,*,*,*,*,<=50K
851,"[50, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
852,"[20, 30[",Private,High School,Never-married,Nontechnical,Male,<=50K
853,"[30, 40[",Private,Undergraduate,Divorced,Technical,Male,<=50K
854,"[50, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,<=50K
855,"[30, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
856,"[20, 30[",Private,High School,Never-married,Nontechnical,Male,<=50K
857,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
858,"[40, 50[",Private,Graduate,Married-civ-spouse,Technical,Female,<=50K
859,"[60, 70[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
860,*,*,*,*,*,*,<=50K
861,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
862,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
863,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
864,*,*,*,*,*,*,<=50K
865,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Other,Female,<=50K
866,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
867,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
868,"[50, 60[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
869,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
870,*,*,*,*,*,*,<=50K
871,"[40, 50[",Private,High School,Divorced,Technical,Male,<=50K
872,*,*,*,*,*,*,<=50K
873,"[20, 30[",Private,High School,Married-civ-spouse,Other,Female,<=50K
874,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
875,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
876,"[40, 50[",Private,Graduate,Never-married,Technical,Female,<=50K
877,"[40, 50[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
878,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
879,"[30, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,>50K
880,"[30, 40[",Private,Professional Education,Divorced,Other,Female,<=50K
881,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
882,"[30, 40[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
883,"[10, 20[",Private,High School,Never-married,Other,Female,<=50K
884,"[20, 30[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
885,*,*,*,*,*,*,<=50K
886,"[40, 50[",Private,Undergraduate,Divorced,Other,Female,<=50K
887,*,*,*,*,*,*,>50K
888,"[40, 50[",Private,Undergraduate,Divorced,Technical,Male,<=50K
889,*,*,*,*,*,*,<=50K
890,*,*,*,*,*,*,>50K
891,"[40, 50[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
892,"[50, 60[",Private,High School,Widowed,Other,Female,<=50K
893,"[10, 20[",Private,High School,Never-married,Other,Female,<=50K
894,"[50, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
895,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
896,"[40, 50[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
897,"[30, 40[",Local-gov,High School,Divorced,Other,Male,<=50K
898,"[30, 40[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
899,"[40, 50[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,>50K
900,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
901,"[30, 40[",Private,High School,Divorced,Technical,Female,<=50K
902,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
903,"[30, 40[",Private,High School,Divorced,Nontechnical,Female,<=50K
904,"[20, 30[",Private,High School,Married-civ-spouse,Other,Male,<=50K
905,"[20, 30[",Private,High School,Never-married,Other,Female,<=50K
906,"[30, 40[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
907,"[50, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
908,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
909,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
910,"[20, 30[",Private,Undergraduate,Never-married,Technical,Female,<=50K
911,*,*,*,*,*,*,>50K
912,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
913,"[40, 50[",Private,High School,Never-married,Other,Male,<=50K
914,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
915,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
916,"[40, 50[",State-gov,Graduate,Married-civ-spouse,Technical,Male,>50K
917,"[70, 80[",Private,High School,Widowed,Other,Female,<=50K
918,"[30, 40[",Private,High School,Divorced,Nontechnical,Male,<=50K
919,"[40, 50[",Private,High School,Never-married,Other,Female,<=50K
920,"[20, 30[",Private,Professional Education,Never-married,Other,Female,<=50K
921,*,*,*,*,*,*,<=50K
922,*,*,*,*,*,*,>50K
923,*,*,*,*,*,*,<=50K
924,"[40, 50[",Private,High School,Never-married,Technical,Female,<=50K
925,"[40, 50[",Private,High School,Divorced,Other,Female,<=50K
926,"[40, 50[",Private,High School,Divorced,Technical,Male,<=50K
927,*,*,*,*,*,*,<=50K
928,"[40, 50[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
929,"[40, 50[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
930,"[50, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
931,"[40, 50[",Private,High School,Married-civ-spouse,Other,Male,>50K
932,"[30, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
933,"[50, 60[",Private,High School,Married-civ-spouse,Nontechnical,Male,>50K
934,"[40, 50[",Private,Graduate,Divorced,Technical,Male,<=50K
935,*,*,*,*,*,*,>50K
936,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
937,"[30, 40[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
938,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
939,"[50, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
940,*,*,*,*,*,*,>50K
941,"[20, 30[",Local-gov,Undergraduate,Never-married,Technical,Female,<=50K
942,"[30, 40[",Private,High School,Never-married,Other,Male,<=50K
943,"[50, 60[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
944,*,*,*,*,*,*,<=50K
945,"[30, 40[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
946,"[50, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,>50K
947,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
948,"[50, 60[",Private,High School,Divorced,Technical,Female,<=50K
949,"[30, 40[",Private,Professional Education,Never-married,Other,Male,<=50K
950,"[50, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
951,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
952,"[30, 40[",Private,Graduate,Married-civ-spouse,Technical,Male,<=50K
953,"[40, 50[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
954,"[30, 40[",Private,Professional Education,Married-civ-spouse,Technical,Female,>50K
955,"[50, 60[",Private,High School,Widowed,Other,Female,<=50K
956,"[20, 30[",Private,High School,Divorced,Technical,Male,<=50K
957,"[40, 50[",Private,Undergraduate,Never-married,Technical,Male,<=50K
958,"[40, 50[",Local-gov,Graduate,Married-civ-spouse,Technical,Male,>50K
959,"[40, 50[",Private,High School,Separated,Nontechnical,Female,<=50K
960,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
961,"[20, 30[",Private,High School,Never-married,Technical,Female,<=50K
962,"[50, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
963,"[30, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
964,"[40, 50[",Private,High School,Married-civ-spouse,Nontechnical,Male,>50K
965,"[40, 50[",Private,High School,Married-civ-spouse,Other,Female,<=50K
966,*,*,*,*,*,*,<=50K
967,"[30, 40[",Private,Professional Education,Never-married,Other,Female,<=50K
968,*,*,*,*,*,*,<=50K
969,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
970,"[30, 40[",Private,High School,Never-married,Other,Female,<=50K
971,"[60, 70[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,<=50K
972,"[30, 40[",Private,High School,Never-married,Other,Male,<=50K
973,"[30, 40[",Private,High School,Divorced,Other,Female,<=50K
974,*,*,*,*,*,*,<=50K
975,"[20, 30[",Private,Undergraduate,Never-married,Technical,Female,<=50K
976,"[40, 50[",Private,Undergraduate,Divorced,Other,Female,<=50K
977,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
978,"[20, 30[",Private,Undergraduate,Never-married,Technical,Female,<=50K
979,*,*,*,*,*,*,<=50K
980,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
981,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
982,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
983,"[60, 70[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
984,"[50, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
985,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,>50K
986,"[50, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
987,"[30, 40[",Private,Undergraduate,Divorced,Technical,Male,<=50K
988,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
989,"[30, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,<=50K
990,"[40, 50[",Private,Professional Education,Divorced,Technical,Female,<=50K
991,"[40, 50[",Local-gov,Graduate,Married-civ-spouse,Technical,Male,>50K
992,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,>50K
993,"[40, 50[",Self-emp-not-inc,High School,Married-civ-spouse,Nontechnical,Male,<=50K
994,"[60, 70[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
995,"[50, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
996,*,*,*,*,*,*,<=50K
997,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
998,"[30, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
999,"[30, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
1000,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1001,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
1002,"[30, 40[",Private,Professional Education,Divorced,Technical,Female,<=50K
1003,"[20, 30[",Local-gov,Undergraduate,Never-married,Technical,Female,<=50K
1004,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
1005,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
1006,*,*,*,*,*,*,>50K
1007,"[10, 20[",Private,High School,Never-married,Other,Male,<=50K
1008,*,*,*,*,*,*,<=50K
1009,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
1010,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
1011,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1012,*,*,*,*,*,*,>50K
1013,"[40, 50[",Private,Undergraduate,Separated,Technical,Female,<=50K
1014,*,*,*,*,*,*,<=50K
1015,"[50, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,<=50K
1016,"[40, 50[",Local-gov,Undergraduate,Married-civ-spouse,Other,Male,>50K
1017,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
1018,"[30, 40[",Private,Professional Education,Married-civ-spouse,Other,Male,<=50K
1019,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1020,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
1021,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1022,"[30, 40[",Private,High School,Divorced,Technical,Male,<=50K
1023,"[40, 50[",Federal-gov,Professional Education,Married-civ-spouse,Technical,Male,>50K
1024,"[40, 50[",Self-emp-not-inc,Undergraduate,Never-married,Nontechnical,Male,>50K
1025,*,*,*,*,*,*,<=50K
1026,"[30, 40[",Private,High School,Divorced,Technical,Male,<=50K
1027,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
1028,"[20, 30[",Self-emp-not-inc,Undergraduate,Never-married,Technical,Male,<=50K
1029,"[60, 70[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1030,*,*,*,*,*,*,>50K
1031,"[40, 50[",Private,Undergraduate,Divorced,Technical,Female,<=50K
1032,"[40, 50[",Self-emp-inc,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1033,"[30, 40[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,<=50K
1034,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
1035,*,*,*,*,*,*,>50K
1036,"[30, 40[",Local-gov,High School,Divorced,Other,Female,<=50K
1037,"[30, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
1038,"[20, 30[",Private,High School,Never-married,Nontechnical,Male,<=50K
1039,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1040,"[40, 50[",Private,Professional Education,Married-civ-spouse,Other,Male,<=50K
1041,*,*,*,*,*,*,>50K
1042,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Female,>50K
1043,"[30, 40[",State-gov,Undergraduate,Never-married,Other,Male,<=50K
1044,*,*,*,*,*,*,<=50K
1045,"[30, 40[",Private,High School,Divorced,Nontechnical,Female,<=50K
1046,*,*,*,*,*,*,>50K
1047,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1048,"[40, 50[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1049,"[50, 60[",Local-gov,Undergraduate,Married-civ-spouse,Technical,Female,>50K
1050,"[50, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1051,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1052,*,*,*,*,*,*,<=50K
1053,"[30, 40[",State-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
1054,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1055,"[40, 50[",Private,Undergraduate,Divorced,Other,Female,<=50K
1056,"[20, 30[",Private,Professional Education,Never-married,Other,Female,<=50K
1057,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,>50K
1058,*,*,*,*,*,*,<=50K
1059,*,*,*,*,*,*,<=50K
1060,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1061,"[30, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
1062,"[30, 40[",Private,High School,Never-married,Other,Female,<=50K
1063,"[30, 40[",Private,Professional Education,Never-married,Other,Female,<=50K
1064,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1065,"[40, 50[",Self-emp-not-inc,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
1066,"[30, 40[",Federal-gov,High School,Married-civ-spouse,Other,Male,>50K
1067,"[20, 30[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1068,"[40, 50[",Private,Primary School,Married-civ-spouse,Technical,Male,<=50K
1069,"[10, 20[",Private,Undergraduate,Never-married,Other,Female,<=50K
1070,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
1071,*,*,*,*,*,*,<=50K
1072,"[40, 50[",Private,Undergraduate,Never-married,Other,Male,<=50K
1073,"[50, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
1074,"[30, 40[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
1075,*,*,*,*,*,*,<=50K
1076,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1077,"[60, 70[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
1078,"[50, 60[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
1079,"[20, 30[",Private,High School,Never-married,Other,Male,<=50K
1080,"[40, 50[",Private,Undergraduate,Divorced,Other,Female,<=50K
1081,"[50, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1082,"[40, 50[",State-gov,High School,Married-civ-spouse,Other,Male,<=50K
1083,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
1084,"[40, 50[",Private,High School,Married-civ-spouse,Nontechnical,Male,>50K
1085,*,*,*,*,*,*,>50K
1086,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
1087,"[20, 30[",Private,High School,Never-married,Nontechnical,Male,<=50K
1088,"[40, 50[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
1089,"[50, 60[",Private,High School,Widowed,Other,Male,<=50K
1090,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1091,"[50, 60[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
1092,"[50, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Female,>50K
1093,"[30, 40[",Private,High School,Divorced,Other,Female,<=50K
1094,"[60, 70[",Private,Undergraduate,Married-civ-spouse,Other,Male,>50K
1095,*,*,*,*,*,*,<=50K
1096,"[40, 50[",Private,High School,Divorced,Other,Male,<=50K
1097,"[50, 60[",Private,High School,Divorced,Other,Female,<=50K
1098,"[50, 60[",Private,High School,Divorced,Other,Female,<=50K
1099,*,*,*,*,*,*,>50K
1100,"[20, 30[",Private,Professional Education,Never-married,Other,Male,<=50K
1101,"[40, 50[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1102,"[20, 30[",Private,Professional Education,Never-married,Other,Female,<=50K
1103,"[50, 60[",State-gov,High School,Married-civ-spouse,Technical,Male,>50K
1104,"[40, 50[",Private,High School,Never-married,Other,Female,<=50K
1105,"[20, 30[",Local-gov,High School,Never-married,Other,Male,<=50K
1106,"[40, 50[",Private,Undergraduate,Divorced,Nontechnical,Female,>50K
1107,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1108,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1109,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1110,*,*,*,*,*,*,<=50K
1111,"[60, 70[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1112,"[20, 30[",State-gov,Undergraduate,Never-married,Other,Female,<=50K
1113,"[20, 30[",Local-gov,Undergraduate,Never-married,Technical,Male,<=50K
1114,*,*,*,*,*,*,<=50K
1115,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1116,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1117,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1118,"[10, 20[",Private,Undergraduate,Never-married,Other,Female,<=50K
1119,"[40, 50[",Local-gov,Undergraduate,Divorced,Technical,Female,<=50K
1120,*,*,*,*,*,*,<=50K
1121,"[50, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,<=50K
1122,"[10, 20[",Private,High School,Never-married,Technical,Female,<=50K
1123,"[50, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1124,"[40, 50[",Federal-gov,High School,Married-civ-spouse,Other,Male,>50K
1125,"[30, 40[",Local-gov,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1126,"[30, 40[",Private,Undergraduate,Divorced,Technical,Male,<=50K
1127,"[40, 50[",Private,Undergraduate,Never-married,Other,Male,>50K
1128,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1129,"[60, 70[",Self-emp-inc,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
1130,"[60, 70[",Local-gov,High School,Married-civ-spouse,Other,Male,<=50K
1131,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1132,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1133,"[40, 50[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1134,*,*,*,*,*,*,<=50K
1135,"[30, 40[",Private,Undergraduate,Divorced,Technical,Female,<=50K
1136,"[50, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
1137,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
1138,"[40, 50[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1139,"[30, 40[",Private,Undergraduate,Divorced,Nontechnical,Male,<=50K
1140,"[30, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
1141,"[40, 50[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,>50K
1142,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1143,"[50, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1144,"[50, 60[",Private,High School,Widowed,Other,Female,<=50K
1145,"[30, 40[",Private,Graduate,Married-civ-spouse,Other,Male,>50K
1146,"[20, 30[",Private,High School,Never-married,Other,Female,<=50K
1147,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1148,"[40, 50[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Other,Male,<=50K
1149,"[50, 60[",Private,High School,Divorced,Other,Female,<=50K
1150,*,*,*,*,*,*,<=50K
1151,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1152,"[50, 60[",Federal-gov,High School,Divorced,Other,Female,<=50K
1153,"[20, 30[",Private,Undergraduate,Never-married,Other,Female,<=50K
1154,"[40, 50[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1155,"[30, 40[",Private,High School,Separated,Other,Female,<=50K
1156,"[20, 30[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
1157,"[30, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
1158,*,*,*,*,*,*,<=50K
1159,"[30, 40[",Private,High School,Never-married,Other,Female,<=50K
1160,"[40, 50[",Private,Undergraduate,Never-married,Other,Female,<=50K
1161,"[30, 40[",Private,Graduate,Never-married,Technical,Male,>50K
1162,"[50, 60[",Private,High School,Separated,Other,Female,<=50K
1163,*,*,*,*,*,*,<=50K
1164,"[60, 70[",Self-emp-not-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
1165,"[30, 40[",Local-gov,Undergraduate,Never-married,Other,Male,<=50K
1166,"[60, 70[",Private,Undergraduate,Widowed,Other,Female,<=50K
1167,"[50, 60[",Self-emp-inc,Professional Education,Married-civ-spouse,Technical,Male,>50K
1168,"[40, 50[",Private,High School,Divorced,Other,Male,<=50K
1169,"[30, 40[",Private,High School,Married-civ-spouse,Other,Female,<=50K
1170,"[30, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
1171,"[50, 60[",Self-emp-inc,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
1172,"[40, 50[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
1173,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1174,"[50, 60[",Federal-gov,High School,Divorced,Other,Female,<=50K
1175,"[20, 30[",Self-emp-not-inc,Undergraduate,Never-married,Other,Male,<=50K
1176,"[20, 30[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1177,"[30, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
1178,"[50, 60[",Private,High School,Married-civ-spouse,Nontechnical,Male,>50K
1179,"[40, 50[",Federal-gov,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1180,*,*,*,*,*,*,<=50K
1181,"[30, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1182,"[50, 60[",Private,High School,Married-civ-spouse,Other,Male,>50K
1183,"[70, 80[",Private,High School,Widowed,Other,Female,<=50K
1184,*,*,*,*,*,*,<=50K
1185,"[30, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
1186,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1187,"[50, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
1188,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
1189,"[40, 50[",Local-gov,Undergraduate,Divorced,Other,Male,<=50K
1190,"[40, 50[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
1191,"[20, 30[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
1192,"[20, 30[",Private,Professional Education,Never-married,Other,Female,<=50K
1193,"[20, 30[",Private,High School,Never-married,Technical,Female,<=50K
1194,"[20, 30[",Private,Undergraduate,Never-married,Other,Female,<=50K
1195,"[50, 60[",Local-gov,Undergraduate,Married-civ-spouse,Other,Male,>50K
1196,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1197,"[60, 70[",Private,Undergraduate,Married-civ-spouse,Other,Male,>50K
1198,"[40, 50[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1199,"[40, 50[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
1200,"[50, 60[",Private,High School,Never-married,Nontechnical,Male,<=50K
1201,*,*,*,*,*,*,>50K
1202,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
1203,"[50, 60[",Private,High School,Married-civ-spouse,Other,Female,>50K
1204,"[40, 50[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
1205,"[40, 50[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
1206,"[50, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1207,"[30, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
1208,"[50, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1209,*,*,*,*,*,*,<=50K
1210,"[30, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
1211,"[40, 50[",Private,Graduate,Married-civ-spouse,Technical,Male,<=50K
1212,"[30, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
1213,"[20, 30[",Private,Primary School,Married-civ-spouse,Technical,Male,<=50K
1214,"[20, 30[",Private,Undergraduate,Never-married,Other,Male,<=50K
1215,"[40, 50[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
1216,*,*,*,*,*,*,<=50K
1217,"[20, 30[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
1218,"[20, 30[",Federal-gov,Undergraduate,Never-married,Other,Male,<=50K
1219,"[20, 30[",Private,High School,Never-married,Other,Female,<=50K
1220,*,*,*,*,*,*,>50K
1221,"[30, 40[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Technical,Male,<=50K
1222,"[30, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,<=50K
1223,"[30, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
1224,"[20, 30[",Private,Professional Education,Never-married,Technical,Male,<=50K
1225,"[20, 30[",Private,Primary School,Never-married,Other,Female,<=50K
