index,age,workclass,education,marital_status,occupation,sex,income
*,22,Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
*,39,Local-gov,HS-grad,Divorced,Adm-clerical,Male,<=50K
*,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,24,Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
*,37,Private,HS-grad,Separated,Prof-specialty,Female,<=50K
*,38,Private,10th,Never-married,Prof-specialty,Male,>50K
*,41,Local-gov,Masters,Never-married,Prof-specialty,Female,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,43,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,>50K
*,39,Private,Bachelors,Divorced,Prof-specialty,Male,<=50K
*,26,Private,Bachelors,Never-married,Sales,Male,<=50K
*,49,Local-gov,Masters,Never-married,Prof-specialty,Female,<=50K
*,37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,43,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
*,54,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Male,>50K
*,53,Self-emp-inc,5th-6th,Married-civ-spouse,Sales,Male,>50K
*,57,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
*,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,29,Private,Bachelors,Married-civ-spouse,Other-service,Male,<=50K
*,21,Private,HS-grad,Never-married,Sales,Male,<=50K
*,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,46,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
*,50,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Female,<=50K
*,36,Private,HS-grad,Divorced,Exec-managerial,Female,<=50K
*,31,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,20,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
*,38,Private,HS-grad,Divorced,Craft-repair,Male,<=50K
*,37,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
*,39,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,18,Private,10th,Never-married,Farming-fishing,Male,<=50K
*,33,Private,HS-grad,Divorced,Sales,Male,<=50K
*,35,Private,HS-grad,Never-married,Tech-support,Female,<=50K
*,23,Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
*,37,Private,Bachelors,Separated,Other-service,Female,<=50K
*,25,Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,51,Federal-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Male,<=50K
*,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,54,Private,11th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,32,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,37,Self-emp-not-inc,Bachelors,Never-married,Protective-serv,Male,>50K
*,29,Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,45,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Male,<=50K
*,61,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,<=50K
*,40,Private,Some-college,Divorced,Adm-clerical,Female,<=50K
*,24,Private,HS-grad,Never-married,Transport-moving,Female,<=50K
*,49,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,51,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Male,>50K
*,34,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,20,Private,Some-college,Never-married,Sales,Male,<=50K
*,30,Private,Some-college,Divorced,Adm-clerical,Female,<=50K
*,49,Self-emp-inc,Masters,Divorced,Prof-specialty,Male,>50K
*,26,Private,Some-college,Never-married,Sales,Male,<=50K
*,63,Private,10th,Married-civ-spouse,Adm-clerical,Male,<=50K
*,36,Private,Assoc-acdm,Never-married,Transport-moving,Male,<=50K
*,63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,22,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,40,Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
*,31,Private,7th-8th,Widowed,Adm-clerical,Female,<=50K
*,49,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,35,Private,Masters,Never-married,Prof-specialty,Male,>50K
*,23,State-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
*,25,Private,Assoc-voc,Never-married,Sales,Male,>50K
*,28,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
*,44,Self-emp-not-inc,Some-college,Divorced,Machine-op-inspct,Male,<=50K
*,33,Private,HS-grad,Separated,Transport-moving,Male,<=50K
*,21,Private,Some-college,Never-married,Adm-clerical,Male,<=50K
*,55,Private,11th,Married-civ-spouse,Other-service,Male,<=50K
*,75,Self-emp-not-inc,HS-grad,Divorced,Sales,Male,<=50K
*,61,Private,9th,Never-married,Machine-op-inspct,Female,<=50K
*,53,Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,26,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Male,>50K
*,48,Private,Some-college,Widowed,Sales,Male,>50K
*,28,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,29,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
*,25,Private,Some-college,Divorced,Tech-support,Female,<=50K
*,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,43,Local-gov,Bachelors,Divorced,Prof-specialty,Female,<=50K
*,40,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,34,Private,10th,Married-civ-spouse,Craft-repair,Male,>50K
*,55,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
*,31,Local-gov,Assoc-acdm,Never-married,Tech-support,Male,<=50K
*,32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,26,State-gov,Prof-school,Never-married,Prof-specialty,Male,<=50K
*,26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,44,Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
*,49,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
*,26,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,19,Self-emp-not-inc,11th,Never-married,Adm-clerical,Female,<=50K
*,58,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,61,Private,Assoc-voc,Married-civ-spouse,Tech-support,Male,>50K
*,28,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,<=50K
*,26,Private,Bachelors,Never-married,Farming-fishing,Male,<=50K
*,64,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,42,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,41,Private,Some-college,Married-civ-spouse,Tech-support,Male,>50K
*,45,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,39,Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,41,Local-gov,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,51,Private,11th,Separated,Other-service,Female,<=50K
*,34,Private,Assoc-voc,Divorced,Adm-clerical,Female,<=50K
*,33,Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,23,Private,Some-college,Separated,Other-service,Male,>50K
*,35,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,41,Private,11th,Divorced,Priv-house-serv,Female,<=50K
*,39,Private,Masters,Never-married,Craft-repair,Female,<=50K
*,41,Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
*,33,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,<=50K
*,22,Private,HS-grad,Never-married,Other-service,Male,<=50K
*,25,Private,Some-college,Never-married,Exec-managerial,Female,<=50K
*,25,Private,Some-college,Divorced,Machine-op-inspct,Female,<=50K
*,77,Self-emp-not-inc,7th-8th,Married-spouse-absent,Adm-clerical,Male,>50K
*,66,Private,HS-grad,Widowed,Sales,Female,<=50K
*,19,Private,Some-college,Never-married,Sales,Male,<=50K
*,44,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,45,Self-emp-inc,Masters,Divorced,Sales,Female,>50K
*,28,Private,Some-college,Never-married,Sales,Male,<=50K
*,19,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
*,39,Private,Bachelors,Married-civ-spouse,Tech-support,Male,>50K
*,33,Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
*,44,Private,HS-grad,Married-spouse-absent,Other-service,Female,<=50K
*,62,Private,7th-8th,Widowed,Machine-op-inspct,Female,<=50K
*,40,Private,Some-college,Married-civ-spouse,Sales,Male,>50K
*,41,Private,HS-grad,Never-married,Other-service,Male,<=50K
*,23,Local-gov,Some-college,Never-married,Other-service,Male,<=50K
*,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,38,Private,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
*,37,Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,45,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,29,Private,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
*,66,Local-gov,HS-grad,Widowed,Adm-clerical,Female,<=50K
*,19,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,23,Private,9th,Never-married,Handlers-cleaners,Male,<=50K
*,34,Private,Bachelors,Married-civ-spouse,Tech-support,Male,>50K
*,39,Private,Masters,Never-married,Exec-managerial,Female,<=50K
*,33,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Male,<=50K
*,43,Private,Some-college,Separated,Sales,Female,<=50K
*,27,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,33,State-gov,Some-college,Separated,Adm-clerical,Male,<=50K
*,26,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,<=50K
*,56,Self-emp-inc,Masters,Divorced,Exec-managerial,Male,>50K
*,46,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,38,Private,Assoc-acdm,Divorced,Craft-repair,Female,<=50K
*,90,Private,11th,Married-civ-spouse,Craft-repair,Male,<=50K
*,72,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
*,20,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,49,Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
*,23,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,20,Private,Some-college,Married-spouse-absent,Sales,Female,<=50K
*,57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
*,46,Private,Assoc-acdm,Divorced,Prof-specialty,Female,<=50K
*,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,24,Private,Bachelors,Never-married,Sales,Male,<=50K
*,49,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
*,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,46,Federal-gov,Doctorate,Never-married,Prof-specialty,Female,>50K
*,31,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
*,43,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
*,19,Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
*,46,Private,Assoc-acdm,Never-married,Adm-clerical,Male,<=50K
*,43,Private,Bachelors,Divorced,Prof-specialty,Male,<=50K
*,58,Private,HS-grad,Widowed,Craft-repair,Male,<=50K
*,43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,21,Federal-gov,12th,Never-married,Adm-clerical,Male,<=50K
*,52,State-gov,Masters,Never-married,Adm-clerical,Male,>50K
*,34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
*,28,Private,Assoc-voc,Never-married,Handlers-cleaners,Female,<=50K
*,34,Private,HS-grad,Divorced,Transport-moving,Male,<=50K
*,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
*,39,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,49,Private,11th,Divorced,Machine-op-inspct,Female,<=50K
*,35,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,31,Private,Some-college,Divorced,Other-service,Female,<=50K
*,18,Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
*,47,Local-gov,HS-grad,Married-civ-spouse,Other-service,Male,>50K
*,46,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,43,Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,51,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,21,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,31,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
*,39,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,>50K
*,58,Private,11th,Married-civ-spouse,Adm-clerical,Male,<=50K
*,36,Private,Masters,Never-married,Prof-specialty,Female,<=50K
*,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,<=50K
*,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Female,>50K
*,19,Private,11th,Never-married,Handlers-cleaners,Male,<=50K
*,38,Private,Assoc-voc,Divorced,Tech-support,Female,<=50K
*,26,Private,Assoc-voc,Never-married,Prof-specialty,Female,<=50K
*,38,Private,Assoc-acdm,Divorced,Adm-clerical,Female,<=50K
*,36,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
*,25,Private,Bachelors,Never-married,Tech-support,Male,<=50K
*,41,Private,Bachelors,Married-civ-spouse,Tech-support,Female,>50K
*,33,Private,HS-grad,Never-married,Sales,Male,<=50K
*,51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,34,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,33,Private,Assoc-voc,Divorced,Sales,Male,<=50K
*,25,Private,10th,Married-civ-spouse,Craft-repair,Male,<=50K
*,30,Self-emp-not-inc,HS-grad,Never-married,Sales,Male,<=50K
*,19,Private,Some-college,Never-married,Adm-clerical,Male,<=50K
*,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Female,>50K
*,26,Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
*,21,State-gov,Some-college,Never-married,Other-service,Female,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Other-service,Male,>50K
*,60,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,28,Private,HS-grad,Never-married,Prof-specialty,Male,<=50K
*,19,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,36,Private,HS-grad,Separated,Machine-op-inspct,Female,<=50K
*,35,Private,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
*,22,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,54,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,55,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,57,Private,Masters,Married-civ-spouse,Adm-clerical,Male,<=50K
*,56,Private,7th-8th,Married-civ-spouse,Transport-moving,Male,<=50K
*,24,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
*,35,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,51,Self-emp-inc,11th,Divorced,Sales,Male,<=50K
*,34,Private,HS-grad,Divorced,Exec-managerial,Male,<=50K
*,36,Private,Assoc-acdm,Divorced,Adm-clerical,Female,<=50K
*,51,Local-gov,9th,Separated,Other-service,Female,<=50K
*,46,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
*,42,Private,HS-grad,Divorced,Exec-managerial,Female,<=50K
*,25,State-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
*,22,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,48,Private,Bachelors,Divorced,Sales,Male,>50K
*,61,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,40,Private,12th,Married-civ-spouse,Transport-moving,Male,<=50K
*,58,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Female,>50K
*,52,Private,HS-grad,Married-spouse-absent,Farming-fishing,Male,<=50K
*,18,Private,11th,Never-married,Other-service,Male,<=50K
*,27,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
*,63,Private,9th,Married-civ-spouse,Craft-repair,Male,<=50K
*,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,31,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
*,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
*,41,Private,HS-grad,Divorced,Exec-managerial,Male,<=50K
*,28,Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
*,31,Private,Prof-school,Divorced,Prof-specialty,Male,>50K
*,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
*,30,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,39,Local-gov,HS-grad,Divorced,Craft-repair,Male,<=50K
*,28,Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
*,31,Private,HS-grad,Never-married,Handlers-cleaners,Female,<=50K
*,44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,22,Private,Some-college,Never-married,Farming-fishing,Male,<=50K
*,42,Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,36,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,<=50K
*,39,Private,Masters,Never-married,Exec-managerial,Male,<=50K
*,61,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,<=50K
*,31,Private,HS-grad,Divorced,Transport-moving,Male,<=50K
*,21,Private,Some-college,Never-married,Other-service,Female,<=50K
*,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,<=50K
*,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,21,Private,Some-college,Never-married,Other-service,Male,<=50K
*,75,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Male,>50K
*,21,Private,Some-college,Never-married,Other-service,Male,<=50K
*,81,Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
*,54,Self-emp-inc,HS-grad,Divorced,Other-service,Male,<=50K
*,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,54,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
*,41,Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,63,Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,24,Private,Some-college,Never-married,Machine-op-inspct,Male,<=50K
*,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
*,44,Local-gov,Bachelors,Divorced,Prof-specialty,Female,<=50K
*,47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,31,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,41,Private,7th-8th,Divorced,Craft-repair,Male,<=50K
*,53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,63,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
*,44,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,28,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,57,Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,22,Private,Some-college,Never-married,Farming-fishing,Male,<=50K
*,33,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
*,30,Private,Some-college,Divorced,Adm-clerical,Female,<=50K
*,20,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,28,Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
*,54,Private,11th,Divorced,Priv-house-serv,Female,<=50K
*,20,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
*,21,Private,Some-college,Never-married,Adm-clerical,Male,<=50K
*,29,State-gov,Some-college,Never-married,Other-service,Female,<=50K
*,51,Private,Some-college,Divorced,Exec-managerial,Female,<=50K
*,39,Private,HS-grad,Divorced,Machine-op-inspct,Female,<=50K
*,19,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,22,Local-gov,HS-grad,Never-married,Farming-fishing,Male,<=50K
*,59,State-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
*,18,Private,11th,Never-married,Sales,Male,<=50K
*,22,Private,HS-grad,Never-married,Other-service,Male,<=50K
*,42,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,39,Private,Assoc-acdm,Never-married,Craft-repair,Male,<=50K
*,31,Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,28,Private,11th,Separated,Craft-repair,Female,<=50K
*,22,Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
*,67,Private,Masters,Never-married,Other-service,Female,<=50K
*,17,Private,11th,Never-married,Sales,Female,<=50K
*,47,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Male,>50K
*,23,Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
*,20,Private,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
*,22,Private,HS-grad,Never-married,Sales,Female,<=50K
*,47,State-gov,7th-8th,Married-civ-spouse,Transport-moving,Male,<=50K
*,49,Private,Some-college,Married-civ-spouse,Sales,Female,>50K
*,35,State-gov,Some-college,Divorced,Exec-managerial,Female,<=50K
*,52,Federal-gov,Some-college,Divorced,Exec-managerial,Female,<=50K
*,29,Private,HS-grad,Never-married,Sales,Female,<=50K
*,73,Self-emp-inc,10th,Widowed,Sales,Female,<=50K
*,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,>50K
*,59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
*,35,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,18,Private,Some-college,Never-married,Sales,Female,<=50K
*,24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
*,33,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,40,Private,Some-college,Divorced,Exec-managerial,Female,<=50K
*,55,Private,HS-grad,Widowed,Adm-clerical,Female,<=50K
*,44,Private,HS-grad,Divorced,Prof-specialty,Male,<=50K
*,40,Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
*,22,Private,HS-grad,Divorced,Handlers-cleaners,Male,<=50K
*,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Female,>50K
*,45,Private,HS-grad,Separated,Tech-support,Female,<=50K
*,47,Local-gov,Bachelors,Never-married,Prof-specialty,Female,>50K
*,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,32,State-gov,Some-college,Never-married,Adm-clerical,Male,<=50K
*,17,Private,10th,Never-married,Other-service,Male,<=50K
*,44,Private,Some-college,Divorced,Exec-managerial,Male,<=50K
*,32,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Male,<=50K
*,35,Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,27,Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
*,68,Private,11th,Divorced,Transport-moving,Male,<=50K
*,20,Private,Some-college,Never-married,Other-service,Female,<=50K
*,33,Private,Some-college,Divorced,Adm-clerical,Female,<=50K
*,24,Private,9th,Never-married,Handlers-cleaners,Male,<=50K
*,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,45,Private,Masters,Divorced,Prof-specialty,Female,<=50K
*,48,Private,Some-college,Widowed,Adm-clerical,Female,<=50K
*,28,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,39,Local-gov,Masters,Divorced,Prof-specialty,Female,<=50K
*,23,Private,Some-college,Never-married,Other-service,Male,<=50K
*,23,State-gov,12th,Never-married,Exec-managerial,Male,<=50K
*,36,Private,Some-college,Separated,Adm-clerical,Female,<=50K
*,25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,<=50K
*,52,Private,HS-grad,Never-married,Other-service,Male,<=50K
*,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
*,45,Private,Bachelors,Married-civ-spouse,Sales,Female,>50K
*,37,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,58,Private,Assoc-voc,Widowed,Prof-specialty,Female,<=50K
*,67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
*,48,Private,HS-grad,Married-civ-spouse,Prof-specialty,Female,<=50K
*,63,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,24,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
*,43,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,36,Private,HS-grad,Divorced,Transport-moving,Male,<=50K
*,32,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,36,Private,Some-college,Never-married,Craft-repair,Male,<=50K
*,43,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,27,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,17,Private,11th,Never-married,Other-service,Male,<=50K
*,45,Private,Bachelors,Divorced,Sales,Female,<=50K
*,41,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
*,48,Local-gov,Assoc-acdm,Separated,Adm-clerical,Female,<=50K
*,26,Private,Some-college,Never-married,Other-service,Female,<=50K
*,54,Private,Preschool,Married-civ-spouse,Farming-fishing,Male,<=50K
*,22,Private,Some-college,Divorced,Sales,Female,<=50K
*,19,Private,HS-grad,Never-married,Transport-moving,Male,<=50K
*,47,Private,7th-8th,Divorced,Handlers-cleaners,Male,<=50K
*,32,Private,HS-grad,Married-spouse-absent,Other-service,Female,<=50K
*,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,30,Private,Bachelors,Never-married,Tech-support,Female,>50K
*,35,Private,Masters,Never-married,Exec-managerial,Male,<=50K
*,52,Private,Assoc-voc,Married-civ-spouse,Tech-support,Male,<=50K
*,73,Self-emp-not-inc,12th,Married-civ-spouse,Farming-fishing,Male,<=50K
*,17,Private,10th,Never-married,Other-service,Male,<=50K
*,32,Private,Bachelors,Separated,Prof-specialty,Female,<=50K
*,43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
