level_0,index,age,workclass,education,marital_status,occupation,sex,income
1959,1959,"[30, 35[",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
1960,1960,"[35, 40[",Private,HS-grad,Married-civ-spouse,Other-service,Male,>50K
1961,1961,"[40, 45[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,>50K
1962,1962,"[35, 40[",Private,Some-college,Divorced,Sales,Male,<=50K
1963,1963,"[50, 55[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
1964,1964,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
1965,1965,"[25, 30[",Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
1966,1966,"[55, 60[",Local-gov,HS-grad,Divorced,Adm-clerical,Female,<=50K
1967,1967,"[50, 55[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
1970,1970,"[50, 55[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
1971,1971,"[30, 35[",Private,HS-grad,Divorced,Craft-repair,Female,<=50K
1972,1972,"[40, 45[",Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,>50K
1973,1973,"[35, 40[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
1974,1974,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
1977,1977,"[65, 70[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
1978,1978,"[30, 35[",Private,HS-grad,Married-civ-spouse,Protective-serv,Male,>50K
1979,1979,"[45, 50[",Private,Some-college,Separated,Adm-clerical,Female,<=50K
1980,1980,"[45, 50[",Private,Some-college,Married-civ-spouse,Adm-clerical,Female,>50K
1982,1982,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
1983,1983,"[20, 25[",State-gov,Some-college,Never-married,Tech-support,Female,<=50K
1984,1984,"[35, 40[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
1985,1985,"[45, 50[",Local-gov,Masters,Divorced,Prof-specialty,Female,<=50K
1986,1986,"[35, 40[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
1987,1987,"[40, 45[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
1988,1988,"[20, 25[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
1989,1989,"[20, 25[",Private,HS-grad,Never-married,Protective-serv,Male,<=50K
1990,1990,"[25, 30[",Private,Bachelors,Never-married,Tech-support,Male,<=50K
1991,1991,"[45, 50[",Private,5th-6th,Never-married,Priv-house-serv,Female,<=50K
1992,1992,"[20, 25[",Private,HS-grad,Never-married,Sales,Male,<=50K
1993,1993,"[35, 40[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
1995,1995,"[45, 50[",State-gov,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
1997,1997,"[40, 45[",Local-gov,Masters,Divorced,Prof-specialty,Female,<=50K
1998,1998,"[30, 35[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
1999,1999,"[25, 30[",Private,Masters,Never-married,Exec-managerial,Female,<=50K
2000,2000,"[45, 50[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
2001,2001,"[40, 45[",Private,HS-grad,Never-married,Sales,Female,<=50K
2003,2003,"[40, 45[",Federal-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
2004,2004,"[45, 50[",Private,HS-grad,Never-married,Other-service,Female,<=50K
2005,2005,"[45, 50[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2006,2006,"[50, 55[",Local-gov,Masters,Widowed,Prof-specialty,Female,<=50K
2008,2008,"[55, 60[",Local-gov,Some-college,Widowed,Adm-clerical,Female,<=50K
2009,2009,"[50, 55[",Private,Masters,Divorced,Prof-specialty,Female,<=50K
2010,2010,"[30, 35[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
2011,2011,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2012,2012,"[15, 20[",Private,11th,Never-married,Prof-specialty,Female,<=50K
2013,2013,"[55, 60[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2014,2014,"[30, 35[",State-gov,Bachelors,Divorced,Prof-specialty,Male,<=50K
2015,2015,"[25, 30[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
2016,2016,"[25, 30[",Private,11th,Never-married,Machine-op-inspct,Male,<=50K
2017,2017,"[30, 35[",Private,Some-college,Never-married,Adm-clerical,Male,<=50K
2018,2018,"[40, 45[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
2020,2020,"[25, 30[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
2021,2021,"[30, 35[",Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
2022,2022,"[55, 60[",Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,>50K
2023,2023,"[45, 50[",Self-emp-not-inc,5th-6th,Married-civ-spouse,Sales,Male,>50K
2024,2024,"[40, 45[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
2025,2025,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
2026,2026,"[15, 20[",Private,11th,Never-married,Craft-repair,Male,<=50K
2027,2027,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
2028,2028,"[45, 50[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
2029,2029,"[45, 50[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2032,2032,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2034,2034,"[40, 45[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2035,2035,"[50, 55[",Private,9th,Married-civ-spouse,Transport-moving,Male,<=50K
2036,2036,"[40, 45[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
2037,2037,"[25, 30[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,>50K
2038,2038,"[60, 65[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
2039,2039,"[60, 65[",Local-gov,HS-grad,Divorced,Adm-clerical,Female,<=50K
2040,2040,"[35, 40[",Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Male,>50K
2041,2041,"[50, 55[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2042,2042,"[35, 40[",Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Female,>50K
2043,2043,"[30, 35[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
2045,2045,"[35, 40[",Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,<=50K
2046,2046,"[60, 65[",Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,>50K
2047,2047,"[45, 50[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
2049,2049,"[20, 25[",Private,Bachelors,Never-married,Machine-op-inspct,Male,<=50K
2050,2050,"[25, 30[",Private,Some-college,Never-married,Sales,Male,<=50K
2052,2052,"[50, 55[",Private,11th,Married-civ-spouse,Transport-moving,Male,>50K
2053,2053,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
2055,2055,"[30, 35[",Private,9th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
2056,2056,"[30, 35[",Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
2057,2057,"[35, 40[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2058,2058,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
2059,2059,"[25, 30[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
2060,2060,"[50, 55[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,>50K
2061,2061,"[40, 45[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
2063,2063,"[25, 30[",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Male,<=50K
2065,2065,"[45, 50[",Local-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
2066,2066,"[30, 35[",Private,HS-grad,Separated,Exec-managerial,Female,<=50K
2067,2067,"[45, 50[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,>50K
2068,2068,"[45, 50[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
2069,2069,"[35, 40[",Private,HS-grad,Never-married,Other-service,Female,<=50K
2070,2070,"[30, 35[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,<=50K
2071,2071,"[45, 50[",Local-gov,HS-grad,Widowed,Protective-serv,Male,<=50K
2072,2072,"[25, 30[",Private,HS-grad,Never-married,Other-service,Female,<=50K
2073,2073,"[40, 45[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
2075,2075,"[30, 35[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
2076,2076,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
2077,2077,"[45, 50[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
2078,2078,"[30, 35[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
2079,2079,"[50, 55[",Private,HS-grad,Divorced,Sales,Female,<=50K
2080,2080,"[20, 25[",Private,10th,Never-married,Craft-repair,Male,<=50K
2082,2082,"[20, 25[",Private,7th-8th,Never-married,Craft-repair,Male,<=50K
2083,2083,"[30, 35[",Private,11th,Never-married,Transport-moving,Male,<=50K
2085,2085,"[30, 35[",Private,HS-grad,Separated,Adm-clerical,Female,<=50K
2086,2086,"[30, 35[",Local-gov,Bachelors,Separated,Prof-specialty,Female,>50K
2088,2088,"[50, 55[",Private,7th-8th,Married-civ-spouse,Transport-moving,Male,<=50K
2089,2089,"[55, 60[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
2090,2090,"[35, 40[",Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
2091,2091,"[45, 50[",Private,HS-grad,Never-married,Sales,Male,<=50K
2092,2092,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Sales,Male,>50K
2093,2093,"[30, 35[",Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2094,2094,"[40, 45[",Private,Assoc-voc,Divorced,Prof-specialty,Female,<=50K
2096,2096,"[35, 40[",State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
2097,2097,"[35, 40[",Private,Some-college,Never-married,Tech-support,Female,<=50K
2098,2098,"[35, 40[",Private,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
2099,2099,"[35, 40[",Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
2100,2100,"[50, 55[",Private,7th-8th,Married-civ-spouse,Craft-repair,Male,<=50K
2101,2101,"[50, 55[",Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Male,>50K
2102,2102,"[45, 50[",Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,>50K
2104,2104,"[50, 55[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
2105,2105,"[55, 60[",Self-emp-not-inc,Masters,Divorced,Sales,Male,<=50K
2106,2106,"[60, 65[",Local-gov,HS-grad,Divorced,Adm-clerical,Female,<=50K
2107,2107,"[20, 25[",Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
2108,2108,"[40, 45[",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
2109,2109,"[35, 40[",Private,Bachelors,Divorced,Exec-managerial,Female,<=50K
2110,2110,"[45, 50[",State-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
2113,2113,"[60, 65[",Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
2115,2115,"[40, 45[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,<=50K
2116,2116,"[20, 25[",Private,HS-grad,Never-married,Other-service,Female,<=50K
2117,2117,"[25, 30[",Private,Masters,Married-civ-spouse,Sales,Male,>50K
2119,2119,"[25, 30[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
2120,2120,"[25, 30[",Private,Bachelors,Married-civ-spouse,Craft-repair,Male,<=50K
2121,2121,"[45, 50[",Private,Assoc-voc,Divorced,Adm-clerical,Female,<=50K
2122,2122,"[30, 35[",Private,Some-college,Divorced,Craft-repair,Male,<=50K
2123,2123,"[20, 25[",Private,Assoc-voc,Never-married,Exec-managerial,Male,<=50K
2124,2124,"[40, 45[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
2125,2125,"[20, 25[",Private,12th,Never-married,Machine-op-inspct,Male,<=50K
2127,2127,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2128,2128,"[40, 45[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,<=50K
2129,2129,"[35, 40[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
2130,2130,"[20, 25[",Private,Assoc-voc,Never-married,Machine-op-inspct,Male,<=50K
2131,2131,"[15, 20[",Private,Some-college,Never-married,Sales,Female,<=50K
2132,2132,"[40, 45[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
2133,2133,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2134,2134,"[20, 25[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2136,2136,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2137,2137,"[15, 20[",Private,10th,Never-married,Sales,Female,<=50K
2139,2139,"[20, 25[",State-gov,Some-college,Never-married,Prof-specialty,Female,<=50K
2140,2140,"[30, 35[",Private,HS-grad,Married-civ-spouse,Other-service,Male,>50K
2141,2141,"[25, 30[",Local-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
2142,2142,"[25, 30[",Private,Doctorate,Never-married,Prof-specialty,Male,<=50K
2143,2143,"[20, 25[",Private,Bachelors,Never-married,Sales,Female,<=50K
2144,2144,"[40, 45[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
2145,2145,"[45, 50[",Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
2147,2147,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2148,2148,"[15, 20[",Private,HS-grad,Never-married,Handlers-cleaners,Female,<=50K
2149,2149,"[45, 50[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
2150,2150,"[50, 55[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
2152,2152,"[20, 25[",Private,Assoc-voc,Never-married,Machine-op-inspct,Male,<=50K
2153,2153,"[20, 25[",Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Male,<=50K
2154,2154,"[30, 35[",Private,Bachelors,Divorced,Adm-clerical,Female,<=50K
2155,2155,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
2156,2156,"[25, 30[",Private,Some-college,Separated,Adm-clerical,Female,<=50K
2157,2157,"[40, 45[",Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Male,<=50K
2158,2158,"[45, 50[",Private,HS-grad,Separated,Sales,Female,<=50K
2159,2159,"[25, 30[",Private,Some-college,Divorced,Tech-support,Male,<=50K
2160,2160,>=80,Private,Some-college,Never-married,Other-service,Male,<=50K
2161,2161,"[45, 50[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
2162,2162,"[30, 35[",Private,Bachelors,Married-civ-spouse,Other-service,Female,>50K
2163,2163,"[40, 45[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
2164,2164,"[20, 25[",Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
2165,2165,"[50, 55[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
2166,2166,"[60, 65[",State-gov,HS-grad,Widowed,Adm-clerical,Female,<=50K
2169,2169,"[25, 30[",Private,Bachelors,Married-civ-spouse,Sales,Female,>50K
2171,2171,"[40, 45[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,<=50K
2173,2173,"[40, 45[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
2175,2175,"[60, 65[",State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
2176,2176,"[65, 70[",Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
2177,2177,"[40, 45[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
2178,2178,"[45, 50[",Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
2179,2179,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
2181,2181,"[35, 40[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2184,2184,"[30, 35[",Private,Some-college,Divorced,Sales,Male,<=50K
2185,2185,"[50, 55[",Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Female,>50K
2188,2188,"[35, 40[",Private,11th,Separated,Transport-moving,Male,<=50K
2189,2189,"[50, 55[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
2190,2190,"[15, 20[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
2192,2192,"[20, 25[",Private,10th,Never-married,Transport-moving,Male,<=50K
2193,2193,"[20, 25[",Private,HS-grad,Never-married,Tech-support,Female,<=50K
2194,2194,"[35, 40[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
2195,2195,"[45, 50[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
2196,2196,"[20, 25[",Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Male,<=50K
2197,2197,"[20, 25[",Private,11th,Never-married,Other-service,Female,<=50K
2198,2198,"[40, 45[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
2199,2199,"[25, 30[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
2201,2201,"[15, 20[",Private,9th,Never-married,Handlers-cleaners,Male,<=50K
2204,2204,"[30, 35[",Private,Assoc-acdm,Divorced,Exec-managerial,Female,<=50K
2205,2205,"[30, 35[",Private,Bachelors,Never-married,Exec-managerial,Female,>50K
2206,2206,"[35, 40[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2207,2207,"[30, 35[",Private,Bachelors,Married-civ-spouse,Farming-fishing,Male,<=50K
2208,2208,"[25, 30[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,<=50K
2209,2209,"[45, 50[",Private,HS-grad,Married-civ-spouse,Other-service,Male,>50K
2210,2210,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
2211,2211,"[25, 30[",Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
2212,2212,"[35, 40[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
2213,2213,"[25, 30[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
2214,2214,"[20, 25[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
2215,2215,"[45, 50[",Private,Some-college,Separated,Other-service,Female,<=50K
2216,2216,"[30, 35[",Private,Assoc-voc,Never-married,Adm-clerical,Male,<=50K
2218,2218,"[25, 30[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
2219,2219,"[35, 40[",Private,9th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
2220,2220,"[35, 40[",State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
2222,2222,"[55, 60[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
2223,2223,"[55, 60[",Private,Doctorate,Never-married,Prof-specialty,Male,<=50K
2224,2224,"[20, 25[",Private,HS-grad,Divorced,Sales,Female,<=50K
2225,2225,"[40, 45[",Private,HS-grad,Never-married,Sales,Female,<=50K
2226,2226,"[50, 55[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
2227,2227,"[25, 30[",Private,Some-college,Separated,Adm-clerical,Female,<=50K
2228,2228,"[40, 45[",Private,Some-college,Divorced,Exec-managerial,Male,<=50K
2229,2229,"[15, 20[",Private,11th,Never-married,Craft-repair,Male,<=50K
2231,2231,"[15, 20[",Private,Some-college,Never-married,Exec-managerial,Female,<=50K
2232,2232,"[55, 60[",Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
2233,2233,"[30, 35[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
2234,2234,"[35, 40[",Private,Bachelors,Married-civ-spouse,Farming-fishing,Male,<=50K
2235,2235,"[25, 30[",Private,7th-8th,Married-civ-spouse,Transport-moving,Male,<=50K
2236,2236,"[35, 40[",Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,<=50K
2237,2237,"[30, 35[",Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
2238,2238,"[20, 25[",Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
2239,2239,"[35, 40[",Private,Some-college,Married-civ-spouse,Handlers-cleaners,Male,<=50K
2240,2240,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
2241,2241,"[15, 20[",Private,Some-college,Never-married,Sales,Female,<=50K
2242,2242,"[25, 30[",Private,12th,Never-married,Machine-op-inspct,Male,<=50K
2243,2243,"[50, 55[",Private,Masters,Never-married,Prof-specialty,Female,>50K
2244,2244,"[15, 20[",Private,HS-grad,Never-married,Sales,Female,<=50K
2245,2245,"[30, 35[",Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
2246,2246,"[30, 35[",State-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
2247,2247,"[20, 25[",Private,Some-college,Never-married,Machine-op-inspct,Male,<=50K
2249,2249,"[55, 60[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2250,2250,"[50, 55[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
2251,2251,"[30, 35[",Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2252,2252,"[45, 50[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
2254,2254,"[45, 50[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
2255,2255,"[25, 30[",Private,Some-college,Never-married,Other-service,Male,<=50K
2256,2256,"[50, 55[",Private,10th,Married-civ-spouse,Other-service,Male,<=50K
2257,2257,"[35, 40[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
2258,2258,"[30, 35[",Private,Some-college,Never-married,Exec-managerial,Male,<=50K
2260,2260,"[40, 45[",Private,Bachelors,Divorced,Exec-managerial,Male,>50K
2261,2261,"[35, 40[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
2263,2263,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
2264,2264,"[35, 40[",Private,HS-grad,Never-married,Sales,Male,<=50K
2266,2266,"[65, 70[",Private,HS-grad,Widowed,Adm-clerical,Female,<=50K
2267,2267,"[25, 30[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
2269,2269,"[60, 65[",Private,9th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2270,2270,"[30, 35[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
2271,2271,"[55, 60[",Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
2272,2272,"[40, 45[",Private,HS-grad,Never-married,Sales,Female,<=50K
2273,2273,"[35, 40[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
2274,2274,"[60, 65[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
2275,2275,"[60, 65[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
2276,2276,"[35, 40[",Private,Prof-school,Married-civ-spouse,Sales,Male,<=50K
2277,2277,"[40, 45[",State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2278,2278,"[25, 30[",Private,Bachelors,Never-married,Tech-support,Male,<=50K
2281,2281,"[35, 40[",State-gov,HS-grad,Never-married,Other-service,Male,<=50K
2282,2282,"[20, 25[",Private,Some-college,Never-married,Tech-support,Female,<=50K
2283,2283,"[30, 35[",Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
2284,2284,"[30, 35[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
2285,2285,"[60, 65[",Private,9th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
2286,2286,"[50, 55[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
2287,2287,"[20, 25[",Private,Assoc-acdm,Never-married,Craft-repair,Male,<=50K
2288,2288,"[15, 20[",Private,HS-grad,Never-married,Sales,Male,<=50K
2289,2289,"[30, 35[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
2290,2290,"[35, 40[",Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
2291,2291,"[25, 30[",Private,HS-grad,Divorced,Other-service,Female,<=50K
2294,2294,"[45, 50[",Private,Bachelors,Divorced,Sales,Female,<=50K
2295,2295,"[35, 40[",Private,Assoc-voc,Never-married,Other-service,Female,<=50K
2296,2296,"[20, 25[",Private,10th,Never-married,Sales,Male,<=50K
2298,2298,"[45, 50[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
2299,2299,"[35, 40[",Private,HS-grad,Divorced,Machine-op-inspct,Female,<=50K
2300,2300,"[60, 65[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
2301,2301,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2303,2303,"[30, 35[",Self-emp-not-inc,Assoc-voc,Divorced,Craft-repair,Male,<=50K
2304,2304,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
2306,2306,"[60, 65[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2308,2308,"[35, 40[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
2309,2309,"[45, 50[",Private,HS-grad,Divorced,Machine-op-inspct,Female,<=50K
2310,2310,"[45, 50[",Private,HS-grad,Divorced,Sales,Female,<=50K
2311,2311,"[40, 45[",Private,Bachelors,Divorced,Sales,Male,<=50K
2312,2312,"[35, 40[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Female,>50K
2314,2314,"[20, 25[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
2315,2315,"[30, 35[",Private,Assoc-voc,Married-civ-spouse,Tech-support,Female,>50K
2316,2316,"[35, 40[",Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
2317,2317,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2322,2322,"[40, 45[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
2323,2323,"[40, 45[",Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
2324,2324,"[15, 20[",Private,11th,Never-married,Adm-clerical,Male,<=50K
2325,2325,"[70, 75[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
2326,2326,"[40, 45[",Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
2327,2327,"[25, 30[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
2328,2328,"[55, 60[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
2330,2330,"[50, 55[",Private,Some-college,Divorced,Sales,Female,<=50K
2331,2331,"[35, 40[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
2332,2332,"[25, 30[",Private,HS-grad,Never-married,Handlers-cleaners,Female,<=50K
